method,mix_seed,order_seed,session,original_label,B0_top16_direction_second_moments,B0_top16_second_moment_sum,B0_complement_second_moment,R_top16,delta_R_top16,R_complement_norm,delta_R_complement_norm
R0,0,1993,2,6,"[0.0014334422237920873, 0.00011515329916920724, 4.093888604856307e-05, 0.0001173771636432523, 4.805050240754265e-05, 1.2255044645888163e-05, 3.687964170388408e-05, 2.1854208937060867e-05, 3.3061759490284825e-05, 2.598510210827954e-05, 1.524403686438726e-05, 2.144919188886164e-05, 2.0893613734686226e-05, 1.6488156798646155e-05, 8.462433084751166e-06, 9.030142452096812e-06]",0.0019765654067694792,0.00037411306151128665,"[-0.0018311067601276614, -0.00027703323516898584, -0.00013197760446016064, -0.0004616202380315019, 7.705310987621407e-05, 4.5148973039928114e-05, -0.0001948881803041284, 7.355985998478227e-05, -2.1336067196301e-05, -0.00016335687247107233, 6.392357897135138e-05, 3.2775501410359715e-05, 6.639230405658029e-05, -2.5813236298063776e-05, -4.1948120256587944e-05, -2.0897618140059893e-05]","[0.0955400760127973, 0.014454523855436338, 0.006886081487259394, 0.024085560487745936, -0.004020333568143595, -0.00235569897400943, 0.010168512271209167, -0.0038380692854559895, 0.001113233551497917, 0.008523330453987853, -0.003335285373260896, -0.0017100990309734778, -0.003464093909952139, 0.0013468349370745476, 0.0021886908427059437, 0.0010903569737509668]",0.00016040334865347064,0.00836922699252739
R0,0,1993,2,2,"[0.09252593792667364, 0.009184964400692818, 0.004566804851266688, 0.0015250958459483049, 0.0025398397711540255, 0.0022165443061706726, 0.0016056599563651747, 0.002072562050835572, 0.0012501341031530987, 0.0010722828804671906, 0.0012987729717588697, 0.0010256238320121758, 0.0010613894198374637, 0.0009093705667417219, 0.0006867278482081566, 0.0007398950301198018]",0.12428160576140537,0.027176883308922012,"[-0.11804038760950698, 0.015133322571633644, -0.006688588640169958, 7.078781111441416e-05, -0.0008684948450615777, -0.00871065514160785, 0.003067421424167952, 0.00208278321503161, 0.0025076561736599124, 0.00016095796183781923, 0.004833891350593227, 0.004730191621509985, -0.001893935746811463, 0.00013827813259512963, 0.0008974775163970924, -0.0010591210839947251]","[-0.02062063561326573, 0.0026436606714643983, -0.0011684386328198162, 1.2366018855170805e-05, -0.0001517185439212515, -0.0015216761759722346, 0.0005358520142219328, 0.000363844228304904, 0.00043806586243565177, 2.8117964938336674e-05, 0.0008444390445789412, 0.0008263235980785967, -0.0003308542076219989, 2.4155994768160997e-05, 0.00015678156613603499, -0.0001850193004756215]",0.005821948571273208,0.0010170441022656288
R0,0,1993,2,1,"[0.098640296301898, 0.009984151572656945, 0.004375271623061657, 0.003195258157262811, 0.0035011010517266837, 0.004301032921120513, 0.0021477812897516455, 0.0022071619988958784, 0.0019521767749395165, 0.0016715081483163214, 0.0013948843521463528, 0.0012575924853605541, 0.0010193040927830017, 0.0010418554310363012, 0.000940664607663532, 0.0009506196174577695]",0.13858066042607747,0.0357435196803087,"[-0.1303803281226183, 0.013978244811021707, 0.00015274507688806458, 0.015246219911606768, -0.011465020322631136, 0.01223454164603625, -8.318115656734183e-05, -0.0017704155170931721, -0.007094577416164012, -0.006296602356285671, -0.0028336628015052925, -0.005236584630146969, 0.001239604603865728, 0.00041908259384723016, 0.0027985332849419817, -0.003771461126619895]","[-0.036890480520750016, 0.003955076470050806, 4.321847754731962e-05, 0.004313843865581046, -0.0032439718090313194, 0.0034617041295442737, -2.353570419883474e-05, -0.0005009304707803422, -0.002007376218042722, -0.0017815930510084988, -0.0008017711251884068, -0.0014816661844263602, 0.00035074010129299894, 0.00011857738423826419, 0.0007918313991181982, -0.0010671166059306812]",0.00636856123421809,0.0018019534659797275
R0,0,1994,0,3,"[0.37107029511377, 0.033535750536737415, 0.020108451786952645, 0.010586568277775482, 0.009705046955871145, 0.008977071228442055, 0.00597943203050018, 0.007970843682591803, 0.007587884429984457, 0.005431405257734749, 0.004325217295313794, 0.006466162142283879, 0.0035954187925086533, 0.0035508498806087183, 0.0038497486972716927, 0.0034429267269150098]",0.5061830728352618,0.13182376588591727,"[-0.4848503381829653, -0.013562678072048183, -0.01740127325602991, 0.023152723771084807, -0.00441597379231856, -0.03292195011859288, 0.003403749709814159, 0.011917745967864508, -0.007947551644932799, 0.023099676269607086, -0.0007987028667191978, -0.012048267927403322, 0.00261529353569766, 0.005228227880877586, -0.016463201163866202, 0.015667715868796436]","[-0.29486399778087297, -0.00824820601739987, -0.010582665607658304, 0.014080437101978637, -0.0026855950877098076, -0.020021637734833352, 0.0020700062840887357, 0.0072478328751733375, -0.004833340653895787, 0.014048176016183316, -0.0004857348789370023, -0.0073272104145023645, 0.001590502979117827, 0.003179571205503066, -0.010012172683308375, 0.009528394585598472]",0.026866537980528234,0.01633901055975081
R0,0,1994,0,7,"[0.008016052860029016, 0.0005783797203897368, 0.00047525661638618376, 0.0003676758284361741, 0.00036082254164905835, 0.00036010258226718624, 0.0003163811887294372, 0.00017440073072836823, 0.00015670492683530232, 0.00016912487188688538, 0.00013084439824777286, 0.00010924387525576063, 9.69167608874774e-05, 9.811090976927498e-05, 0.00011606792606370966, 8.933051126945284e-05]",0.011615416248830796,0.0015746180131906498,"[-0.010248151056073915, -0.001449936870114932, 0.00013973709062686432, -0.0010038003743860424, 0.00023174068789671572, 0.0012655995529152109, 0.0005084642591037852, 0.0003060981026213367, -0.00027462819953289207, 0.00014421064355655942, 0.00047686593622874425, 0.00013982359882093993, -0.0002713073314092712, 5.9899565330714205e-05, 4.771447570792599e-05, -0.00018804806721848784]","[0.18399226757154932, 0.02603173695511901, -0.002508798321532314, 0.018021934499393842, -0.004160603646590098, -0.02272219938057964, -0.009128816651872583, -0.005495594638729373, 0.004930593323095166, -0.0025891151653349054, -0.008561509725440172, -0.0025103514640166906, 0.004870971440764597, -0.0010754190479282842, -0.0008566515592376669, 0.003376159280894895]",0.0006629810106787907,0.011902964626909032
R0,0,1994,0,4,"[0.13541155120372197, 0.018598225458178595, 0.005522879842508833, 0.0037796310967922603, 0.002874693805982324, 0.0020672503257063075, 0.0028422760126153115, 0.0025479447259746926, 0.002023210183018355, 0.0013775921927318478, 0.001600640379778005, 0.00130325563798901, 0.001648318929944585, 0.0014317935904294954, 0.0011027040174809081, 0.001144694109031298]",0.1852766615118838,0.03846540010449634,"[-0.17362880611340134, 0.03208356483640863, 0.0014976468034612286, 0.006679671143591621, 0.005474784547032044, -0.001317962613717582, -0.0048633400081669114, -0.005203171249461103, 0.0035763361621019944, -0.004816187180775342, -0.005484874560219731, 0.0016311494151396355, -0.00025540887066372573, 0.0034079849735388214, 3.2386207095658572e-06, -0.003019923085904594]","[0.02037674307553565, -0.0037652655239235034, -0.00017576095127956642, -0.0007839133711092791, -0.0006425101952029992, 0.00015467356001598267, 0.0005707522389497192, 0.0006106341804771499, -0.00041971194042135724, 0.0005652184737263622, 0.0006436943397637785, -0.0001914285612745751, 2.9974294319159604e-05, -0.0003999545684011152, -3.8007830379669435e-07, 0.0003544123708894585]",0.008587536620990426,0.0010078167977690734
R0,0,1994,0,5,"[0.07644529431137158, 0.007554630647768775, 0.00399196669889649, 0.002057703391884424, 0.0016681387231923812, 0.0013397161118800225, 0.0015048611961783428, 0.0012121955294689974, 0.0013439439159674126, 0.0008239605771902186, 0.0009520930147888593, 0.0008511255828640587, 0.0008551381369478309, 0.0007465150851646116, 0.0005743158013101654, 0.0006098408775633082]",0.10253143960243746,0.02252962468464309,"[-0.09758035271508854, -0.0012720440256312959, 0.0011180668037699473, 0.0012458825257008347, -0.004510098182822542, -0.004189730116500073, -0.004047542396872235, -0.003425861980670206, 0.002396402471011705, -0.0016415400785460108, -0.0008002621148740886, 2.2871814498369566e-05, 0.0021785292417933035, -0.0032272359265051133, 0.001730088668379007, 4.128032987221918e-05]","[0.09748505940189021, 0.0012708017951375092, -0.00111697494165689, -0.001244665843546829, 0.004505693790065876, 0.004185638583183181, 0.00404358971875028, 0.0034225164123297064, -0.0023940622342236077, 0.0016399370120630463, 0.0007994806089025187, -2.284947874201906e-05, -0.0021764017718306173, 0.003224084328920635, -0.001728399128663791, -4.124001705008032e-05]",0.004902842471557307,0.0048980545394561766
R0,0,1994,1,3,"[0.04834428532528017, 0.004273118151813186, 0.0026357129875160274, 0.0011739650515437362, 0.001603501631708382, 0.0012711945961747923, 0.0009359482167916391, 0.0008732810637325469, 0.0009138717634841533, 0.0007325836148336539, 0.0007760013297575628, 0.0005944694343478846, 0.0004710612027801023, 0.0004046635037898655, 0.000475423393069394, 0.00039553073784927116]",0.06587461200447237,0.01658008834670216,"[-0.06291484593843906, -0.0006413836631522012, 0.0005978835254488077, 0.0009084582599416462, -0.001714054623314476, 0.0006324808832399378, 0.0030089034044289225, -0.00162379891792679, -0.0017937576745489724, 0.0011150143965985406, -0.0001509485767399262, 0.0014976559964931554, -0.0017899057951098324, -0.00031595410278529505, -0.001065956392213896, 0.00017275234261257454]","[0.06425568045499332, 0.0006550527636813493, -0.0006106255556619212, -0.0009278192259204954, 0.0017505843734540224, -0.0006459602486688674, -0.0030730288343089177, 0.001658405148056164, 0.0018319860476538289, -0.001138777465030381, 0.00015416557678019235, -0.0015295738820743675, 0.0018280520773690649, 0.0003226876830769178, 0.0010886739416651118, -0.00017643402219607324]",0.0034708814007599876,0.0035448524566465255
R0,0,1994,1,7,"[0.0010318990579224047, 7.1127386908442e-05, 5.823542462255818e-05, 1.864220845715682e-05, 3.597656212390791e-05, 3.452620542676121e-05, 5.330906847648359e-05, 3.178275363020556e-05, 2.5003061651321514e-05, 2.020995834088538e-05, 1.4729007271095537e-05, 1.7034886922947652e-05, 1.5722816255469218e-05, 1.7685389549054883e-05, 1.3119115880719717e-05, 1.2774366027377797e-05]",0.0014717772694667914,0.0002328758105482288,"[-0.001321489627514923, -0.000171138904261433, -6.249149706386157e-05, -0.00012190905817960825, 7.235793955765119e-05, -2.679384961159425e-05, -0.0001678100930159031, 7.123834306076634e-05, -8.167879917837631e-07, -1.7101371761384902e-05, -2.4086510738720304e-05, -7.013227975516246e-05, -5.548542900278704e-06, 3.5535233189721647e-05, 3.294152576824696e-05, 4.4534893385705215e-05]","[0.12788267216389784, 0.01656138643275611, 0.006047402465865178, 0.01179733521655382, -0.0070021939410203375, 0.0025928838293886617, 0.01623925202598959, -0.006893848791133534, 7.904188485922614e-05, 0.0016549271919952587, 0.0023308903015488917, 0.006786813269886937, 0.0005369414015288356, -0.0034388015476251037, -0.0031878043177086825, -0.004309713108689493]",0.00010596765973207329,0.010254660503825392
R0,0,1994,1,4,"[0.017190077079301626, 0.0024597627499145175, 0.0007118321522027386, 0.0004290320006493465, 0.0004393139828688151, 0.00043160390575329834, 0.0003397598329125406, 0.00037443629355891325, 0.0002142829060955691, 0.0002007876041426538, 0.00019342249198790273, 0.00017349221805545173, 0.00016563394023896768, 0.00017867401474138046, 0.00020813685534663807, 0.00017412220031979094]",0.02388437022809015,0.005031596697140619,"[-0.022238213248978112, 0.004571179884275572, -0.0005530467206252856, -0.002196204602302543, -0.0004486911199534374, -0.0009775998227930013, 0.000842852625618199, -0.00010512978823475538, 0.00022844931362998148, -0.0007742909459086683, 0.000318944490050532, 0.0005832678925047643, -0.0005409414805301213, -0.00032272534286451493, 0.00040096516008651255, -2.3400591062822367e-05]","[0.10593902825413848, -0.021776315816976515, 0.0026346195850457106, 0.0104623415024536, 0.0021374874276966598, 0.00465711764198806, -0.004015205138998489, 0.0005008202539232708, -0.00108829329138649, 0.003688589073104219, -0.0015193967682865766, -0.002778588057052358, 0.0025769523004438954, 0.001537408101688275, -0.0019101291523626433, 0.00011147639650779428]",0.0012305839710984926,0.005862290671634048
R0,0,1994,1,5,"[0.00976763322970788, 0.000926394036263651, 0.0005462682665281222, 0.00024594050144605725, 0.000283585375398099, 0.00024321942832422608, 0.00012542356782502772, 0.00022539993270070857, 0.0001512583162932719, 0.00011014445477422434, 0.0001164413234452076, 0.00012895818536309316, 0.00010140656046294177, 7.953234609315019e-05, 8.673441455654126e-05, 8.978120848280597e-05]",0.013228121147665008,0.002934515293755151,"[-0.012537681916660595, 0.00019148652773374886, -0.0005833262198862679, -0.001211442563141126, -0.00047747365545681655, 0.0006019347245775742, 0.0004710923828059201, -0.0005412649688159329, -4.4539171723982997e-05, -0.0003882579309754287, 0.00019689735005838042, 0.00013846688419374606, 8.265016373802271e-05, 0.00016857215318963407, -0.00032043407216605463, -4.654018811643262e-05]","[0.11674900029557068, -0.0017830936238123775, 0.005431845653016478, 0.011280770169666313, 0.004446162561197138, -0.005605125238042338, -0.004386741114110077, 0.0050401776360509565, 0.00041474203982299235, 0.0036153992101181963, -0.0018334783840397103, -0.0012893827113432063, -0.0007696258411099814, -0.0015697184290829065, 0.0029838336811139903, 0.0004333752022326343]",0.0007604677967691582,0.007081361261190931
R0,0,1994,1,1,"[0.11783088408706277, 0.011804196696845225, 0.005098065352493532, 0.006064866486264862, 0.003398629464090644, 0.0033259605009200942, 0.002325283530746683, 0.0024883447417522425, 0.002252111707042359, 0.0022131876589716755, 0.0014701509879509439, 0.0013746525460694426, 0.0012476579543996143, 0.0011283362791979035, 0.0011010078221572212, 0.0010533758115825547]",0.16417671162754777,0.0418337690360886,"[-0.15493440691316218, 0.01521191071050659, 0.003903652606014015, 0.01942687402295999, -0.0018803788721400416, 0.011417590794286996, 0.009162536091267753, -0.0003800868946895648, 0.004560418017968266, 0.00507618833543098, -0.0016724133350505758, -0.003940323297683952, 0.0051048369125799966, -0.0020935719295814286, -0.0024166643595012, -0.0017114450256542437]","[-0.029589322068051586, 0.002905165703676785, 0.0007455182906265416, 0.0037101380106163767, -0.0003591141384682624, 0.0021805277341832214, 0.0017498581287797629, -7.258887012178444e-05, 0.0008709471329647232, 0.0009694487785359303, -0.00031939694860323747, -0.000752521647259179, 0.0009749200743761713, -0.0003998296784505544, -0.0004615337644383983, -0.000326851208035614]",0.007008595339156597,0.0013384992324602374
R0,0,1994,1,0,"[0.40413669335808833, 0.03495633286981905, 0.018732089877827627, 0.018854945781165658, 0.009614928886012083, 0.0106823071537177, 0.006216745120121981, 0.006496271185368648, 0.006053082115145743, 0.006857718370981224, 0.00555142582148806, 0.003589040284890041, 0.0036224280452855293, 0.0033214038138050872, 0.0029352358151884133, 0.0030084087291059286]",0.5446290572280111,0.12012250472670616,"[-0.5168166586791103, -0.07674401536402577, 0.04267968093114946, 0.07207811995717854, 0.013291966821375942, -0.023890018873897006, -0.026015344680974526, 0.016957181798673917, 0.0028683275181800977, 0.02904048175985792, -0.002900399040873464, 0.0064490096733485144, 0.003369171259526744, -0.00917544282279757, 0.0070868911448419055, -0.004955138714603022]","[-0.38724026559305524, -0.05750273795004531, 0.03197902138341658, 0.05400667692679026, 0.009959401802795944, -0.017900307775285947, -0.019492771400796673, 0.012705673226964089, 0.002149179774480888, 0.02175944540638361, -0.0021732103175316473, 0.004832112465380613, 0.00252445185629691, -0.006874973660321071, 0.0053100641457101225, -0.0037127851814945266]",0.02427055368575703,0.01818543481044906
R0,0,1994,2,3,"[0.04068818399907332, 0.0035396164206125814, 0.002272676390108256, 0.0011492046404665973, 0.0010446737660705198, 0.0010086785230899757, 0.001234761041668036, 0.0007836874891657705, 0.0006886085251563233, 0.0006308308643157511, 0.0005941360364205575, 0.0004080036855887092, 0.00041244041503214784, 0.0003685916171467531, 0.00040038205509829167, 0.00035530217274961214]",0.0555797776417632,0.014192633879887277,"[-0.05309028226446865, -0.0001710255482584561, 0.0008814439741566018, 0.0043236574822008355, -0.0008498982530987821, 0.0004415780800668174, 0.0016100939945087375, -0.0008656348231081067, 0.0008256603291125651, -0.0019407378917204476, -0.0014047189906434914, 0.0008820136863329726, 0.00015000853261408113, -0.0007577701108388716, -0.001374860498945868, 0.0003955546572656817]","[0.04202303161630512, 0.00013537340008589691, -0.000697697326404581, -0.003422343738304066, 0.0006727276563100042, -0.0003495262942335918, -0.0012744522716871356, 0.0006851837659938773, -0.0006535423929709939, 0.0015361698281516167, 0.0011118899361238226, -0.000698148275839745, -0.00011873761147764101, 0.0005998046340579506, 0.0010882557739550491, -0.0003130969578471653]",0.003262862346981484,0.002582682964159349
R0,0,1994,2,7,"[0.0008730673800055903, 5.8432631030690286e-05, 4.8892832823315884e-05, 3.155976791409009e-05, 2.031204413575515e-05, 1.4508722066901594e-05, 2.276979379955727e-05, 1.7652636910863967e-05, 2.0368586157330056e-05, 3.351497783217519e-05, 1.76614190700628e-05, 1.941155574786878e-05, 9.02249023846089e-06, 1.1642641606277769e-05, 1.3751369376210641e-05, 1.0547289663173446e-05]",0.001223116138378324,0.0002193456702741976,"[-0.0011182499020455767, -0.00014112617794988867, 7.456971886474338e-05, -4.671037541969085e-05, 1.2534158612380072e-05, -5.256614943542427e-05, -3.189592725100452e-05, 1.9776005909132574e-05, 3.200082510132249e-05, 0.0001498040072831708, -3.367991722851379e-05, -8.641116953662779e-05, -2.056515220011496e-05, 2.7406367104691208e-05, 3.894756181149992e-08, 4.3509352629504054e-05]","[0.09578638744281145, 0.012088502520503898, -0.006387448789053171, 0.004001089657477419, -0.001073643530769703, 0.004502680078028795, 0.0027321224351763295, -0.0016939613950498697, -0.0027411077130771646, -0.012831822883116765, 0.0028849343914905626, 0.007401756753549482, 0.0017615576204005915, -0.002347558352643504, -3.336147169612607e-06, -0.003726898344217985]",0.00010305699928129436,0.008827595373622725
R0,0,1994,2,4,"[0.014535458631192372, 0.002050391001173527, 0.000604153167554947, 0.0002985107580209298, 0.00043767144818586797, 0.00032358789513347805, 0.0003500749465557164, 0.00031810551571858004, 0.00018503397977085882, 0.00012379283090674034, 0.0001892653738612385, 0.00011835707043738596, 0.00014984769968885643, 0.00015009813262258372, 0.00014862200967541314, 0.00016228011245561714]",0.02014525057295411,0.004323175547824291,"[-0.01880903266233896, 0.0039505498317128004, 0.0006105749434114333, 0.00021545322426834229, 0.0009753998153636646, -0.0014556461699903624, 0.0011487757302794269, -0.0002843450277410942, -7.441125191025275e-05, 0.00021475962057303873, 0.00033963661495386613, 0.00027608684788729915, -0.00021577820974905026, -0.0005388911760722951, -4.867390883677024e-05, 0.0003846101259523036]","[0.07727925155536328, -0.01623132564590733, -0.002508623143590538, -0.0008852163859540459, -0.004007551533975057, 0.005980703450609969, -0.004719888057758332, 0.001168266934392593, 0.0003057278892622687, -0.0008823666288500471, -0.0013954393017236643, -0.0011343371746985263, 0.0008865516292473289, 0.00221410146413546, 0.00019998281212574504, -0.0015802185688007576]",0.0011611795246546975,0.0047708505906527915
R0,0,1994,2,5,"[0.008240327430956651, 0.0007402292862197064, 0.00048701088848441187, 0.0001797296993960238, 0.00021810348149848289, 0.00023139776138742324, 0.00013031453207098338, 0.0002046602174858097, 0.00014617622725556195, 9.051656596479957e-05, 8.827211007327491e-05, 8.570245912463496e-05, 8.45333956840591e-05, 6.436580916959604e-05, 8.821759262156272e-05, 7.914039471197233e-05]",0.011158697852104953,0.0025179769312935873,"[-0.0105930539966217, 0.0002798336896297962, 0.0006899928770718888, 0.0005891976853436613, -0.00018114197719941986, -0.0011200536394810779, 0.00014014208291204117, -0.0005322829388294718, 0.00014014061948905212, -5.3387379867161214e-05, 0.00022378149580358988, 0.0002220488983283909, 0.0001665558881576511, 0.00011086061508784872, -9.187173740204611e-05, -9.972283145327472e-05]","[0.08622373541195481, -0.00227774785455503, -0.005616299443744335, -0.004795862018886143, 0.0014744320116769185, 0.009116842856518327, -0.001140707286202984, 0.004332595991351222, -0.0011406953744543455, 0.0004345545031179607, -0.0018215027026591106, -0.0018073999683272859, -0.0013557063747988473, -0.0009023664323800976, 0.0007478036437949717, 0.0008117087892217292]",0.000670138583266953,0.005454692472197316
R0,0,1994,2,1,"[0.098640296301898, 0.009984151572656945, 0.004375271623061657, 0.003195258157262811, 0.0035011010517266837, 0.004301032921120513, 0.0021477812897516455, 0.0022071619988958784, 0.0019521767749395165, 0.0016715081483163214, 0.0013948843521463528, 0.0012575924853605541, 0.0010193040927830017, 0.0010418554310363012, 0.000940664607663532, 0.0009506196174577695]",0.13858066042607747,0.0357435196803087,"[-0.1303803281226183, 0.013978244811021707, 0.00015274507688806458, 0.015246219911606768, -0.011465020322631136, 0.01223454164603625, -8.318115656734183e-05, -0.0017704155170931721, -0.007094577416164012, -0.006296602356285671, -0.0028336628015052925, -0.005236584630146969, 0.001239604603865728, 0.00041908259384723016, 0.0027985332849419817, -0.003771461126619895]","[-0.036890480520750016, 0.003955076470050806, 4.321847754731962e-05, 0.004313843865581046, -0.0032439718090313194, 0.0034617041295442737, -2.353570419883474e-05, -0.0005009304707803422, -0.002007376218042722, -0.0017815930510084988, -0.0008017711251884068, -0.0014816661844263602, 0.00035074010129299894, 0.00011857738423826419, 0.0007918313991181982, -0.0010671166059306812]",0.00636856123421809,0.0018019534659797275
R0,0,1994,2,0,"[0.34134046201336055, 0.030668536861254994, 0.014400855873541153, 0.008017056491074991, 0.006248277186179495, 0.017435860355358483, 0.007098978619204607, 0.006143742009631264, 0.005079638877359623, 0.0039703030194489985, 0.004550969409797029, 0.0031423617212266806, 0.0037949180712565475, 0.003074937419073992, 0.0025276806333718654, 0.0023401097454224785]",0.45983468830656277,0.10267198921244386,"[-0.43690558961796955, -0.06665296040626113, -0.020025238365209055, 0.022470106554628198, 0.0025285709936594975, 0.06897460811099417, -0.006549413511280642, 0.012844751107505265, -0.011688584142092204, 0.004279850938922449, -0.025068351720539284, -0.006661139568766543, -0.010565753440678033, 0.0002796792029729421, 0.009305494517792374, 0.0015249672497955353]","[-0.33981661124313445, -0.051841367272008144, -0.015575238226069711, 0.017476808823486432, 0.0019666729993186756, 0.053647099389586755, -0.005094005565320075, 0.009990395859733804, -0.009091151836416437, 0.003328784243667061, -0.01949767302948301, -0.005180903904788825, -0.008217836106379774, 0.0002175290068331595, 0.007237631397077716, 0.0011860896619230873]",0.025979996653727796,0.020206732604857097
R0,0,1994,2,6,"[0.0014334422237920873, 0.00011515329916920724, 4.093888604856307e-05, 0.0001173771636432523, 4.805050240754265e-05, 1.2255044645888163e-05, 3.687964170388408e-05, 2.1854208937060867e-05, 3.3061759490284825e-05, 2.598510210827954e-05, 1.524403686438726e-05, 2.144919188886164e-05, 2.0893613734686226e-05, 1.6488156798646155e-05, 8.462433084751166e-06, 9.030142452096812e-06]",0.0019765654067694792,0.00037411306151128665,"[-0.0018311067601276614, -0.00027703323516898584, -0.00013197760446016064, -0.0004616202380315019, 7.705310987621407e-05, 4.5148973039928114e-05, -0.0001948881803041284, 7.355985998478227e-05, -2.1336067196301e-05, -0.00016335687247107233, 6.392357897135138e-05, 3.2775501410359715e-05, 6.639230405658029e-05, -2.5813236298063776e-05, -4.1948120256587944e-05, -2.0897618140059893e-05]","[0.0955400760127973, 0.014454523855436338, 0.006886081487259394, 0.024085560487745936, -0.004020333568143595, -0.00235569897400943, 0.010168512271209167, -0.0038380692854559895, 0.001113233551497917, 0.008523330453987853, -0.003335285373260896, -0.0017100990309734778, -0.003464093909952139, 0.0013468349370745476, 0.0021886908427059437, 0.0010903569737509668]",0.00016040334865347064,0.00836922699252739
R0,0,1994,2,2,"[0.09252593792667364, 0.009184964400692818, 0.004566804851266688, 0.0015250958459483049, 0.0025398397711540255, 0.0022165443061706726, 0.0016056599563651747, 0.002072562050835572, 0.0012501341031530987, 0.0010722828804671906, 0.0012987729717588697, 0.0010256238320121758, 0.0010613894198374637, 0.0009093705667417219, 0.0006867278482081566, 0.0007398950301198018]",0.12428160576140537,0.027176883308922012,"[-0.11804038760950698, 0.015133322571633644, -0.006688588640169958, 7.078781111441416e-05, -0.0008684948450615777, -0.00871065514160785, 0.003067421424167952, 0.00208278321503161, 0.0025076561736599124, 0.00016095796183781923, 0.004833891350593227, 0.004730191621509985, -0.001893935746811463, 0.00013827813259512963, 0.0008974775163970924, -0.0010591210839947251]","[-0.02062063561326573, 0.0026436606714643983, -0.0011684386328198162, 1.2366018855170805e-05, -0.0001517185439212515, -0.0015216761759722346, 0.0005358520142219328, 0.000363844228304904, 0.00043806586243565177, 2.8117964938336674e-05, 0.0008444390445789412, 0.0008263235980785967, -0.0003308542076219989, 2.4155994768160997e-05, 0.00015678156613603499, -0.0001850193004756215]",0.005821948571273208,0.0010170441022656288
R0,0,1995,0,1,"[0.12143993417473886, 0.01485094002080096, 0.005400633736032139, 0.0038640001747453933, 0.004109204575406366, 0.0035031765154913594, 0.003963696378600654, 0.002950898491255649, 0.0021691003295538523, 0.0018736183567274601, 0.0017954947180612417, 0.0011981080637743365, 0.0013030322833628212, 0.00124373935098184, 0.0009964038816632403, 0.0011254955124701854]",0.17178747656366636,0.04370585346085726,"[-0.16071751664711723, 0.03360344636686717, 0.010994970389318605, 0.009608993332577361, -0.0048856115253895745, 0.003995624615689642, 0.004023434365412992, 0.006734241236734274, -0.000371842997831906, 2.56826330529685e-06, 0.0044030967357965465, 0.00021485718073334284, 0.003580964575509545, 0.0004123836397544916, 0.0007856581662107902, 0.0033659068498784477]","[0.02573548956424109, -0.005380876716729416, -0.0017606104898617784, -0.0015386757634911642, 0.0007823266999742737, -0.0006398142389512242, -0.0006442673784640798, -0.0010783454018368555, 5.9542741761315965e-05, -4.1125270518530333e-07, -0.0007050622263112729, -3.4404804453929826e-05, -0.0005734152591798144, -6.603446269436925e-05, -0.00012580643329608836, -0.0005389783417289256]",0.006001721484714398,0.0009610479545704167
