dataset,seed,stream,from_task,to_task,split,version,label_a,label_b,distance
HK,1993,U,10,11,val,current_map_applied,22,16,0.22669900039202387
HK,1993,U,10,11,val,current_map_applied,13,0,0.2518638785444481
HK,1993,U,10,11,val,current_map_applied,13,4,0.18749280047423408
HK,1993,U,10,11,val,current_map_applied,13,12,0.21736893178489639
HK,1993,U,10,11,val,current_map_applied,13,8,0.14436119037014056
HK,1993,U,10,11,val,current_map_applied,13,2,0.2491663311521097
HK,1993,U,10,11,val,current_map_applied,13,11,0.20081426933928753
HK,1993,U,10,11,val,current_map_applied,13,17,0.14179688826842354
HK,1993,U,10,11,val,current_map_applied,13,3,0.17606435111286475
HK,1993,U,10,11,val,current_map_applied,13,21,0.16327458210530782
HK,1993,U,10,11,val,current_map_applied,13,16,0.2187009012323107
HK,1993,U,10,11,val,current_map_applied,13,22,0.12921806623067808
HK,1993,U,10,11,val,current_map_applied,18,0,0.2445723859231519
HK,1993,U,10,11,val,current_map_applied,18,4,0.16949490328561445
HK,1993,U,10,11,val,current_map_applied,18,12,0.2203039293990282
HK,1993,U,10,11,val,current_map_applied,18,8,0.09663476684232955
HK,1993,U,10,11,val,current_map_applied,18,2,0.20337959804549272
HK,1993,U,10,11,val,current_map_applied,18,11,0.21037969041628785
HK,1993,U,10,11,val,current_map_applied,18,17,0.09029011909646678
HK,1993,U,10,11,val,current_map_applied,18,3,0.15590005666055484
HK,1993,U,10,11,val,current_map_applied,18,21,0.11385294927378489
HK,1993,U,10,11,val,current_map_applied,18,16,0.21864483119011743
HK,1993,U,10,11,val,current_map_applied,18,22,0.07477611590687469
HK,1993,U,10,11,val,current_map_applied,18,13,0.1114601184837141
HK,1993,U,10,11,val,current_map_applied,14,0,0.27339215019188734
HK,1993,U,10,11,val,current_map_applied,14,4,0.1315064672251883
HK,1993,U,10,11,val,current_map_applied,14,12,0.23858654204943427
HK,1993,U,10,11,val,current_map_applied,14,8,0.15006880517281493
HK,1993,U,10,11,val,current_map_applied,14,2,0.20317566798418962
HK,1993,U,10,11,val,current_map_applied,14,11,0.2338897190165794
HK,1993,U,10,11,val,current_map_applied,14,17,0.1327262626910385
HK,1993,U,10,11,val,current_map_applied,14,3,0.12763433456958276
HK,1993,U,10,11,val,current_map_applied,14,21,0.14891407939441054
HK,1993,U,10,11,val,current_map_applied,14,16,0.24267016770668248
HK,1993,U,10,11,val,current_map_applied,14,22,0.15811002910963848
HK,1993,U,10,11,val,current_map_applied,14,13,0.15989366326344703
HK,1993,U,10,11,val,current_map_applied,14,18,0.13366527463112135
HK,1993,U,10,11,val,current_map_applied,9,0,0.1378326194630029
HK,1993,U,10,11,val,current_map_applied,9,4,0.23377260639235584
HK,1993,U,10,11,val,current_map_applied,9,12,0.11224241324333896
HK,1993,U,10,11,val,current_map_applied,9,8,0.21113121426580184
HK,1993,U,10,11,val,current_map_applied,9,2,0.2431052052524134
HK,1993,U,10,11,val,current_map_applied,9,11,0.10271856065416854
HK,1993,U,10,11,val,current_map_applied,9,17,0.20928341967585218
HK,1993,U,10,11,val,current_map_applied,9,3,0.2294644210777748
HK,1993,U,10,11,val,current_map_applied,9,21,0.21399844149720798
HK,1993,U,10,11,val,current_map_applied,9,16,0.10971593752183444
HK,1993,U,10,11,val,current_map_applied,9,22,0.19559666951883162
HK,1993,U,10,11,val,current_map_applied,9,13,0.18239753752750176
HK,1993,U,10,11,val,current_map_applied,9,18,0.17431854050226664
HK,1993,U,10,11,val,current_map_applied,9,14,0.20123679478887888
HK,1993,U,10,11,val,current_map_applied,19,0,0.26800614838762477
HK,1993,U,10,11,val,current_map_applied,19,4,0.2205600777772987
HK,1993,U,10,11,val,current_map_applied,19,12,0.24387743146293223
HK,1993,U,10,11,val,current_map_applied,19,8,0.16326394246430193
HK,1993,U,10,11,val,current_map_applied,19,2,0.2593598974578296
HK,1993,U,10,11,val,current_map_applied,19,11,0.22876398875421272
HK,1993,U,10,11,val,current_map_applied,19,17,0.1645406178981833
HK,1993,U,10,11,val,current_map_applied,19,3,0.20721612559793628
HK,1993,U,10,11,val,current_map_applied,19,21,0.17210174955495458
HK,1993,U,10,11,val,current_map_applied,19,16,0.24366827095696672
HK,1993,U,10,11,val,current_map_applied,19,22,0.11886494550051661
HK,1993,U,10,11,val,current_map_applied,19,13,0.14548078678584586
HK,1993,U,10,11,val,current_map_applied,19,18,0.12595912898249018
HK,1993,U,10,11,val,current_map_applied,19,14,0.19871579294169303
HK,1993,U,10,11,val,current_map_applied,19,9,0.21280805281150056
HK,1993,U,10,11,val,current_map_applied,15,0,0.2161880612457807
HK,1993,U,10,11,val,current_map_applied,15,4,0.2422726141711006
HK,1993,U,10,11,val,current_map_applied,15,12,0.18406195725819077
HK,1993,U,10,11,val,current_map_applied,15,8,0.24120874827696823
HK,1993,U,10,11,val,current_map_applied,15,2,0.28577061417071276
HK,1993,U,10,11,val,current_map_applied,15,11,0.17940730810861658
HK,1993,U,10,11,val,current_map_applied,15,17,0.22950837415328762
HK,1993,U,10,11,val,current_map_applied,15,3,0.24055290157180784
HK,1993,U,10,11,val,current_map_applied,15,21,0.2391204125061218
HK,1993,U,10,11,val,current_map_applied,15,16,0.18244197839705345
HK,1993,U,10,11,val,current_map_applied,15,22,0.22157210107139022
HK,1993,U,10,11,val,current_map_applied,15,13,0.21028539895729642
HK,1993,U,10,11,val,current_map_applied,15,18,0.2161243571091263
HK,1993,U,10,11,val,current_map_applied,15,14,0.20193600305441223
HK,1993,U,10,11,val,current_map_applied,15,9,0.17055134445123313
HK,1993,U,10,11,val,current_map_applied,15,19,0.24382253057706868
HK,1993,U,10,11,val,current_map_applied,6,0,0.35879689212397975
HK,1993,U,10,11,val,current_map_applied,6,4,0.32502800048861874
HK,1993,U,10,11,val,current_map_applied,6,12,0.3489843830973773
HK,1993,U,10,11,val,current_map_applied,6,8,0.26659790744483874
HK,1993,U,10,11,val,current_map_applied,6,2,0.3272253929258696
HK,1993,U,10,11,val,current_map_applied,6,11,0.3470213263053546
HK,1993,U,10,11,val,current_map_applied,6,17,0.28758637625954736
HK,1993,U,10,11,val,current_map_applied,6,3,0.32401564448961373
HK,1993,U,10,11,val,current_map_applied,6,21,0.3080576271664729
HK,1993,U,10,11,val,current_map_applied,6,16,0.3576552358132922
HK,1993,U,10,11,val,current_map_applied,6,22,0.25244290611678905
HK,1993,U,10,11,val,current_map_applied,6,13,0.2921407717505149
HK,1993,U,10,11,val,current_map_applied,6,18,0.25848552763594745
HK,1993,U,10,11,val,current_map_applied,6,14,0.3138539307363701
HK,1993,U,10,11,val,current_map_applied,6,9,0.32583169072737217
HK,1993,U,10,11,val,current_map_applied,6,19,0.28105740915461863
HK,1993,U,10,11,val,current_map_applied,6,15,0.35759048065537635
HK,1993,U,10,11,val,current_map_applied,5,0,0.31031569187404895
HK,1993,U,10,11,val,current_map_applied,5,4,0.2151278914761367
HK,1993,U,10,11,val,current_map_applied,5,12,0.2940973283788758
HK,1993,U,10,11,val,current_map_applied,5,8,0.2173882800192826
HK,1993,U,10,11,val,current_map_applied,5,2,0.19639785285296202
HK,1993,U,10,11,val,current_map_applied,5,11,0.29522504960852686
HK,1993,U,10,11,val,current_map_applied,5,17,0.22571038772632293
HK,1993,U,10,11,val,current_map_applied,5,3,0.21635768247127588
HK,1993,U,10,11,val,current_map_applied,5,21,0.25869527702285744
HK,1993,U,10,11,val,current_map_applied,5,16,0.29547271617935006
HK,1993,U,10,11,val,current_map_applied,5,22,0.23578147088854667
HK,1993,U,10,11,val,current_map_applied,5,13,0.2609908163056371
HK,1993,U,10,11,val,current_map_applied,5,18,0.2278468188622043
HK,1993,U,10,11,val,current_map_applied,5,14,0.1943441739949152
HK,1993,U,10,11,val,current_map_applied,5,9,0.27147705932358146
HK,1993,U,10,11,val,current_map_applied,5,19,0.26880569597384313
HK,1993,U,10,11,val,current_map_applied,5,15,0.2811286625811492
HK,1993,U,10,11,val,current_map_applied,5,6,0.3372297389276374
HK,1993,U,10,11,val,current_map_applied,20,0,0.236973045226223
HK,1993,U,10,11,val,current_map_applied,20,4,0.1638775512196236
HK,1993,U,10,11,val,current_map_applied,20,12,0.21191275832635623
HK,1993,U,10,11,val,current_map_applied,20,8,0.10719081184785631
HK,1993,U,10,11,val,current_map_applied,20,2,0.19268107202548482
HK,1993,U,10,11,val,current_map_applied,20,11,0.20412707190388568
HK,1993,U,10,11,val,current_map_applied,20,17,0.1082867841744912
HK,1993,U,10,11,val,current_map_applied,20,3,0.15677080142816813
HK,1993,U,10,11,val,current_map_applied,20,21,0.12658116339587522
HK,1993,U,10,11,val,current_map_applied,20,16,0.21353274189217125
HK,1993,U,10,11,val,current_map_applied,20,22,0.06612815389995066
HK,1993,U,10,11,val,current_map_applied,20,13,0.11667228869049591
HK,1993,U,10,11,val,current_map_applied,20,18,0.054092554980888344
HK,1993,U,10,11,val,current_map_applied,20,14,0.13326891776729743
HK,1993,U,10,11,val,current_map_applied,20,9,0.1735828415478934
HK,1993,U,10,11,val,current_map_applied,20,19,0.12231453093227526
HK,1993,U,10,11,val,current_map_applied,20,15,0.21395838794102978
HK,1993,U,10,11,val,current_map_applied,20,6,0.24529406492973188
HK,1993,U,10,11,val,current_map_applied,20,5,0.20973829847374853
HK,1993,U,10,11,val,current_map_applied,10,0,0.09742674236754496
HK,1993,U,10,11,val,current_map_applied,10,4,0.2683168826072111
HK,1993,U,10,11,val,current_map_applied,10,12,0.07720571496890175
HK,1993,U,10,11,val,current_map_applied,10,8,0.2583924482546039
HK,1993,U,10,11,val,current_map_applied,10,2,0.2935446986762481
HK,1993,U,10,11,val,current_map_applied,10,11,0.04978146385658154
HK,1993,U,10,11,val,current_map_applied,10,17,0.2537532600263907
HK,1993,U,10,11,val,current_map_applied,10,3,0.2680001397965149
HK,1993,U,10,11,val,current_map_applied,10,21,0.25726885333625954
HK,1993,U,10,11,val,current_map_applied,10,16,0.08991715830436099
HK,1993,U,10,11,val,current_map_applied,10,22,0.2211758166886351
HK,1993,U,10,11,val,current_map_applied,10,13,0.2081384089171599
HK,1993,U,10,11,val,current_map_applied,10,18,0.21647694257236533
HK,1993,U,10,11,val,current_map_applied,10,14,0.2503142314448789
HK,1993,U,10,11,val,current_map_applied,10,9,0.11017245611618744
HK,1993,U,10,11,val,current_map_applied,10,19,0.23040150127436798
HK,1993,U,10,11,val,current_map_applied,10,15,0.18888462155975688
HK,1993,U,10,11,val,current_map_applied,10,6,0.3396401791156342
HK,1993,U,10,11,val,current_map_applied,10,5,0.30360330101454464
HK,1993,U,10,11,val,current_map_applied,10,20,0.20824624888145193
HK,1993,U,10,11,val,current_map_applied,7,0,0.30476559153224014
HK,1993,U,10,11,val,current_map_applied,7,4,0.23524117809671946
HK,1993,U,10,11,val,current_map_applied,7,12,0.3088915356991913
HK,1993,U,10,11,val,current_map_applied,7,8,0.19389036889563716
HK,1993,U,10,11,val,current_map_applied,7,2,0.10969746416832865
HK,1993,U,10,11,val,current_map_applied,7,11,0.3070793626254069
HK,1993,U,10,11,val,current_map_applied,7,17,0.20769233845177626
HK,1993,U,10,11,val,current_map_applied,7,3,0.21644458708364941
HK,1993,U,10,11,val,current_map_applied,7,21,0.25052318834799653
HK,1993,U,10,11,val,current_map_applied,7,16,0.30118517424712743
HK,1993,U,10,11,val,current_map_applied,7,22,0.2443889924814516
HK,1993,U,10,11,val,current_map_applied,7,13,0.2658785463792213
HK,1993,U,10,11,val,current_map_applied,7,18,0.220043110729563
HK,1993,U,10,11,val,current_map_applied,7,14,0.2249817591566167
HK,1993,U,10,11,val,current_map_applied,7,9,0.26319506180324087
HK,1993,U,10,11,val,current_map_applied,7,19,0.2731649483465159
HK,1993,U,10,11,val,current_map_applied,7,15,0.2939141773206999
HK,1993,U,10,11,val,current_map_applied,7,6,0.3640032605096557
HK,1993,U,10,11,val,current_map_applied,7,5,0.23508477603656688
HK,1993,U,10,11,val,current_map_applied,7,20,0.22085438999396062
HK,1993,U,10,11,val,current_map_applied,7,10,0.31404737604989935
HK,1993,U,10,11,val,current_map_applied,1,0,0.2829786612817835
HK,1993,U,10,11,val,current_map_applied,1,4,0.21361398288069292
HK,1993,U,10,11,val,current_map_applied,1,12,0.28550335702834584
HK,1993,U,10,11,val,current_map_applied,1,8,0.14407549829468996
HK,1993,U,10,11,val,current_map_applied,1,2,0.11663965311411541
HK,1993,U,10,11,val,current_map_applied,1,11,0.2802023281160823
HK,1993,U,10,11,val,current_map_applied,1,17,0.16008716019928979
HK,1993,U,10,11,val,current_map_applied,1,3,0.1997045338474438
HK,1993,U,10,11,val,current_map_applied,1,21,0.21844697012315226
HK,1993,U,10,11,val,current_map_applied,1,16,0.275752908921316
HK,1993,U,10,11,val,current_map_applied,1,22,0.18727892040436805
HK,1993,U,10,11,val,current_map_applied,1,13,0.21497549955227305
HK,1993,U,10,11,val,current_map_applied,1,18,0.17038402123818808
HK,1993,U,10,11,val,current_map_applied,1,14,0.20311011696950995
HK,1993,U,10,11,val,current_map_applied,1,9,0.24429152625951653
HK,1993,U,10,11,val,current_map_applied,1,19,0.22622215264799234
HK,1993,U,10,11,val,current_map_applied,1,15,0.26571692645931516
HK,1993,U,10,11,val,current_map_applied,1,6,0.2989238158894952
HK,1993,U,10,11,val,current_map_applied,1,5,0.21502204668642222
HK,1993,U,10,11,val,current_map_applied,1,20,0.16428502161736924
HK,1993,U,10,11,val,current_map_applied,1,10,0.28221461403349335
HK,1993,U,10,11,val,current_map_applied,1,7,0.13098274968075452
HK,1993,R,10,11,fit,pre,4,0,0.26243152002602205
HK,1993,R,10,11,fit,pre,12,0,0.04201062807840945
HK,1993,R,10,11,fit,pre,12,4,0.2596632430921236
HK,1993,R,10,11,fit,pre,8,0,0.2388041137584479
HK,1993,R,10,11,fit,pre,8,4,0.1444747263342189
HK,1993,R,10,11,fit,pre,8,12,0.23934186571436714
HK,1993,R,10,11,fit,pre,2,0,0.24666372984421356
HK,1993,R,10,11,fit,pre,2,4,0.16578369173727764
HK,1993,R,10,11,fit,pre,2,12,0.2442592848263632
HK,1993,R,10,11,fit,pre,2,8,0.15366393642197446
HK,1993,R,10,11,fit,pre,11,0,0.04033892792922254
HK,1993,R,10,11,fit,pre,11,4,0.2525333930276329
HK,1993,R,10,11,fit,pre,11,12,0.031175145446499367
HK,1993,R,10,11,fit,pre,11,8,0.23106182722411983
HK,1993,R,10,11,fit,pre,11,2,0.23936779982412967
HK,1993,R,10,11,fit,pre,17,0,0.18549934103233132
HK,1993,R,10,11,fit,pre,17,4,0.2142246687507134
HK,1993,R,10,11,fit,pre,17,12,0.19039492840539793
HK,1993,R,10,11,fit,pre,17,8,0.14782609870852048
HK,1993,R,10,11,fit,pre,17,2,0.24014304551003438
HK,1993,R,10,11,fit,pre,17,11,0.18051062989675654
HK,1993,R,10,11,fit,pre,3,0,0.2387335192190601
HK,1993,R,10,11,fit,pre,3,4,0.04232301192129261
HK,1993,R,10,11,fit,pre,3,12,0.23634048977163996
HK,1993,R,10,11,fit,pre,3,8,0.12353998169419325
HK,1993,R,10,11,fit,pre,3,2,0.15563311219407314
HK,1993,R,10,11,fit,pre,3,11,0.22865724373171223
HK,1993,R,10,11,fit,pre,3,17,0.18747677341512017
HK,1993,R,10,11,fit,pre,21,0,0.20641534570903444
HK,1993,R,10,11,fit,pre,21,4,0.19213138622642284
HK,1993,R,10,11,fit,pre,21,12,0.20784259044250825
HK,1993,R,10,11,fit,pre,21,8,0.12602030273825496
HK,1993,R,10,11,fit,pre,21,2,0.22737372978931233
HK,1993,R,10,11,fit,pre,21,11,0.19841931843696237
HK,1993,R,10,11,fit,pre,21,17,0.08427606883983324
HK,1993,R,10,11,fit,pre,21,3,0.16717450300892428
HK,1993,R,10,11,fit,pre,16,0,0.04508230625568285
HK,1993,R,10,11,fit,pre,16,4,0.2621427125993838
HK,1993,R,10,11,fit,pre,16,12,0.04366381176033164
HK,1993,R,10,11,fit,pre,16,8,0.23796817232212814
HK,1993,R,10,11,fit,pre,16,2,0.24918532610559055
HK,1993,R,10,11,fit,pre,16,11,0.030600293351640523
HK,1993,R,10,11,fit,pre,16,17,0.17832703477558812
HK,1993,R,10,11,fit,pre,16,3,0.23786649883200917
HK,1993,R,10,11,fit,pre,16,21,0.20039138804450204
HK,1993,R,10,11,fit,pre,22,0,0.22781675246747948
HK,1993,R,10,11,fit,pre,22,4,0.2209619971044336
HK,1993,R,10,11,fit,pre,22,12,0.22864027396468675
HK,1993,R,10,11,fit,pre,22,8,0.15685569071232316
HK,1993,R,10,11,fit,pre,22,2,0.2585947818180505
HK,1993,R,10,11,fit,pre,22,11,0.221109195067094
HK,1993,R,10,11,fit,pre,22,17,0.09062491526124945
HK,1993,R,10,11,fit,pre,22,3,0.19713317617333523
HK,1993,R,10,11,fit,pre,22,21,0.063040438570478
HK,1993,R,10,11,fit,pre,22,16,0.22133225027643005
HK,1993,R,10,11,fit,pre,13,0,0.19942024706909023
HK,1993,R,10,11,fit,pre,13,4,0.19107534253870986
HK,1993,R,10,11,fit,pre,13,12,0.20047800066022614
HK,1993,R,10,11,fit,pre,13,8,0.15746482990771427
HK,1993,R,10,11,fit,pre,13,2,0.22748639742215032
HK,1993,R,10,11,fit,pre,13,11,0.18762484341806138
HK,1993,R,10,11,fit,pre,13,17,0.1146912866089102
HK,1993,R,10,11,fit,pre,13,3,0.16740973428554548
HK,1993,R,10,11,fit,pre,13,21,0.10097758219335458
HK,1993,R,10,11,fit,pre,13,16,0.19232072827009292
HK,1993,R,10,11,fit,pre,13,22,0.12052188468892017
HK,1993,R,10,11,fit,pre,18,0,0.18462805450501052
HK,1993,R,10,11,fit,pre,18,4,0.197831836823775
HK,1993,R,10,11,fit,pre,18,12,0.1883397836719369
HK,1993,R,10,11,fit,pre,18,8,0.12426999426401018
HK,1993,R,10,11,fit,pre,18,2,0.22052054015371028
HK,1993,R,10,11,fit,pre,18,11,0.17762659908789957
HK,1993,R,10,11,fit,pre,18,17,0.04101832030964244
HK,1993,R,10,11,fit,pre,18,3,0.17118237891243682
HK,1993,R,10,11,fit,pre,18,21,0.06343038158119439
HK,1993,R,10,11,fit,pre,18,16,0.1776929820096148
HK,1993,R,10,11,fit,pre,18,22,0.08499506759276833
HK,1993,R,10,11,fit,pre,18,13,0.09922015693280829
HK,1993,R,10,11,fit,pre,14,0,0.16813261624058226
HK,1993,R,10,11,fit,pre,14,4,0.16052401885920434
HK,1993,R,10,11,fit,pre,14,12,0.16921047438578887
HK,1993,R,10,11,fit,pre,14,8,0.12832933497792917
HK,1993,R,10,11,fit,pre,14,2,0.18694023565443277
HK,1993,R,10,11,fit,pre,14,11,0.15734830062232655
HK,1993,R,10,11,fit,pre,14,17,0.0959056878007111
HK,1993,R,10,11,fit,pre,14,3,0.13368201662484297
HK,1993,R,10,11,fit,pre,14,21,0.09184684485811269
HK,1993,R,10,11,fit,pre,14,16,0.15975542695660622
HK,1993,R,10,11,fit,pre,14,22,0.12568786190139528
HK,1993,R,10,11,fit,pre,14,13,0.10567023522361554
HK,1993,R,10,11,fit,pre,14,18,0.07981328655238605
HK,1993,R,10,11,fit,pre,9,0,0.11056313567745767
HK,1993,R,10,11,fit,pre,9,4,0.23367463317232792
HK,1993,R,10,11,fit,pre,9,12,0.11258576107557758
HK,1993,R,10,11,fit,pre,9,8,0.19078312883955292
HK,1993,R,10,11,fit,pre,9,2,0.22193782240043713
HK,1993,R,10,11,fit,pre,9,11,0.1001182239084616
HK,1993,R,10,11,fit,pre,9,17,0.15411622950473503
HK,1993,R,10,11,fit,pre,9,3,0.2080524313543631
HK,1993,R,10,11,fit,pre,9,21,0.1826102510878262
HK,1993,R,10,11,fit,pre,9,16,0.10787382244460476
HK,1993,R,10,11,fit,pre,9,22,0.20937237643408654
HK,1993,R,10,11,fit,pre,9,13,0.1732917230075121
HK,1993,R,10,11,fit,pre,9,18,0.15006176648539835
HK,1993,R,10,11,fit,pre,9,14,0.14384021934525204
HK,1993,R,10,11,fit,pre,19,0,0.1982525532962178
HK,1993,R,10,11,fit,pre,19,4,0.19961481624280025
HK,1993,R,10,11,fit,pre,19,12,0.20035135184812686
HK,1993,R,10,11,fit,pre,19,8,0.11941695112995199
HK,1993,R,10,11,fit,pre,19,2,0.21128590319468532
HK,1993,R,10,11,fit,pre,19,11,0.1906765805421442
HK,1993,R,10,11,fit,pre,19,17,0.09361925339262435
HK,1993,R,10,11,fit,pre,19,3,0.17476231092943256
HK,1993,R,10,11,fit,pre,19,21,0.07083188811927506
HK,1993,R,10,11,fit,pre,19,16,0.19163631755176908
HK,1993,R,10,11,fit,pre,19,22,0.10215479557184848
HK,1993,R,10,11,fit,pre,19,13,0.11835250437733101
HK,1993,R,10,11,fit,pre,19,18,0.06561177788415026
HK,1993,R,10,11,fit,pre,19,14,0.10177669559433111
HK,1993,R,10,11,fit,pre,19,9,0.16955593641292363
HK,1993,R,10,11,fit,pre,15,0,0.09860990039028703
HK,1993,R,10,11,fit,pre,15,4,0.22832132943948844
HK,1993,R,10,11,fit,pre,15,12,0.09582578208583886
HK,1993,R,10,11,fit,pre,15,8,0.20150087951948875
HK,1993,R,10,11,fit,pre,15,2,0.23353200596073756
HK,1993,R,10,11,fit,pre,15,11,0.0862552915263544
HK,1993,R,10,11,fit,pre,15,17,0.15001254706553332
HK,1993,R,10,11,fit,pre,15,3,0.20253752094709465
HK,1993,R,10,11,fit,pre,15,21,0.16822456068326075
HK,1993,R,10,11,fit,pre,15,16,0.09244626233259878
HK,1993,R,10,11,fit,pre,15,22,0.19075084665634418
HK,1993,R,10,11,fit,pre,15,13,0.16783761536447556
HK,1993,R,10,11,fit,pre,15,18,0.15029672521324733
HK,1993,R,10,11,fit,pre,15,14,0.13101895340890576
HK,1993,R,10,11,fit,pre,15,9,0.08762443457243198
HK,1993,R,10,11,fit,pre,15,19,0.16789110549849923
HK,1993,R,10,11,fit,pre,6,0,0.2080096518348486
HK,1993,R,10,11,fit,pre,6,4,0.22409748913270322
HK,1993,R,10,11,fit,pre,6,12,0.20973884406116897
HK,1993,R,10,11,fit,pre,6,8,0.15958056655250474
HK,1993,R,10,11,fit,pre,6,2,0.24787543101089382
HK,1993,R,10,11,fit,pre,6,11,0.2030928640124901
HK,1993,R,10,11,fit,pre,6,17,0.08647322440653077
HK,1993,R,10,11,fit,pre,6,3,0.19785415081032012
HK,1993,R,10,11,fit,pre,6,21,0.08754253479669286
HK,1993,R,10,11,fit,pre,6,16,0.20249757356170453
HK,1993,R,10,11,fit,pre,6,22,0.08221002151219958
HK,1993,R,10,11,fit,pre,6,13,0.12449806409324395
HK,1993,R,10,11,fit,pre,6,18,0.08269120838890562
HK,1993,R,10,11,fit,pre,6,14,0.1250266252922604
HK,1993,R,10,11,fit,pre,6,9,0.19370822306126426
HK,1993,R,10,11,fit,pre,6,19,0.09850226608774476
HK,1993,R,10,11,fit,pre,6,15,0.18202863854624785
