contrast,order_seed,session,metric,point_pp,lower95,upper95,resamples,seed,unit,parents_resampled,independent_confirmation,interpretation
S-J-CB minus S-M-CB,1993,1,base_macro_recall,-4.192997043606795,-8.446905827186756,-0.43686987354752216,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,1,base_macro_recall,0.625,0.0,1.973684210526315,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,1,base_macro_recall,-2.392506142506136,-6.540271805896807,1.4591750148152527,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,1,base_macro_recall,-1.9868343953709768,-4.339428824021847,0.29314364529784276,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,1,post_base_macro_recall,-1.9230769230769198,-7.7954434697855675,2.702702702702709,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,1,post_base_macro_recall,1.3513513513513544,-2.2727272727272805,5.557176494676487,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,1,post_base_macro_recall,1.3513513513513473,-2.564102564102562,5.483025398863008,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,1,post_base_macro_recall,0.25987525987526067,-2.352011597438426,2.875207151522943,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,1,tail_base_macro_recall,-4.166666666666671,-13.63636363636364,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,1,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,1,tail_base_macro_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,1,tail_base_macro_recall,-1.3888888888888904,-4.545454545454547,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,1,tail_post_base_macro_recall,-3.846153846153854,-11.111111111111114,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,2,balanced_accuracy,-2.8183616614820153,-5.843619779191996,-0.11485135767953415,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,2,balanced_accuracy,-1.1275382620159888,-3.4168009757820017,1.0012803650379907,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,2,balanced_accuracy,-1.797394678492232,-4.354330920689036,0.7188714341531849,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,2,balanced_accuracy,-1.9144315339967453,-3.5972886346417225,-0.4405124208433065,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,2,tail_rank2,-1.9230769230769198,-6.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,2,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,2,tail_rank2,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,2,tail_rank2,-0.64102564102564,-2.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,2,old_macro_recall,-4.844772070381829,-7.906055566156664,-2.150209032093985,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,2,old_macro_recall,-0.05410898703581779,-2.6213124048489904,2.430066461316458,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,2,old_macro_recall,-2.3965262379896473,-5.652605933855939,0.6482276146910001,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,2,old_macro_recall,-2.4318024318024314,-4.228036096067186,-0.7486210907263535,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,2,current_macro_recall,3.2608695652173907,-3.8146223146223095,10.556061496278886,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,2,current_macro_recall,-4.347826086956516,-8.888888888888886,-1.0638297872340416,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,2,current_macro_recall,0.0,-4.350241545893728,4.347826086956523,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,2,current_macro_recall,-0.3623188405797085,-3.565980167810833,2.637505032206114,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,2,label_6_recall,-3.846153846153854,-12.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,2,label_6_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,2,label_6_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,2,label_6_recall,-1.2820512820512846,-4.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,2,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,2,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,2,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,2,label_7_recall,0.0,0.0,0.0,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,2,base_macro_recall,-4.954268292682919,-8.663781712473575,-1.4622994877929116,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,2,base_macro_recall,0.5945121951219505,-1.875,3.525641025641029,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,2,base_macro_recall,-4.204545454545453,-8.80713810401311,0.2497099372099427,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,fixed_pair_mean,2,base_macro_recall,-2.854767184035474,-5.231020387270383,-0.49046077006602673,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1993,2,post_base_macro_recall,-0.682455030281119,-5.280764096696592,3.7925724637681073,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1994,2,post_base_macro_recall,-2.849588719153928,-6.389204545454549,0.3036204435660867,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
S-J-CB minus S-M-CB,1995,2,post_base_macro_recall,0.6097560975609753,-1.6666666666666643,2.994966283274871,2000,43001,class-stratified identity_component,False,False,fixed parent pairs; adaptively reused development validation; conditional descriptive interval
