class_id,dataset,f1,fn,fp,method,n,n_components_fit,recall,seed,task,tp,zero_recall
19,HK,0.0,2,4,A0,2,6.0,0.0,1993,9,0,True
15,HK,0.9959183673469387,1,0,A0,123,488.0,0.991869918699187,1993,9,122,False
6,HK,0.0,1,2,A0,1,6.0,0.0,1993,9,0,True
0,HK,0.19047619047619047,5,12,A1,7,25.0,0.2857142857142857,1993,9,2,False
4,HK,0.8189910979228486,27,34,A1,165,626.0,0.8363636363636363,1993,9,138,False
12,HK,0.7380952380952381,10,12,A1,41,167.0,0.7560975609756098,1993,9,31,False
8,HK,0.961038961038961,5,7,A1,153,654.0,0.9673202614379085,1993,9,148,False
2,HK,0.9972602739726028,0,1,A1,182,736.0,1.0,1993,9,182,False
11,HK,0.5684210526315789,34,7,A1,61,261.0,0.4426229508196721,1993,9,27,False
17,HK,0.23076923076923078,2,18,A1,5,23.0,0.6,1993,9,3,False
3,HK,0.7947019867549668,37,25,A1,157,644.0,0.7643312101910829,1993,9,120,False
21,HK,0.0,4,6,A1,4,18.0,0.0,1993,9,0,True
16,HK,0.3870967741935484,2,17,A1,8,34.0,0.75,1993,9,6,False
22,HK,0.7391304347826086,4,8,A1,21,85.0,0.8095238095238095,1993,9,17,False
13,HK,0.9652996845425867,7,4,A1,160,662.0,0.95625,1993,9,153,False
18,HK,0.35,26,0,A1,33,127.0,0.21212121212121213,1993,9,7,False
14,HK,0.957983193277311,3,2,A1,60,252.0,0.95,1993,9,57,False
9,HK,0.9817073170731707,3,3,A1,164,635.0,0.9817073170731707,1993,9,161,False
19,HK,0.18181818181818182,1,8,A1,2,6.0,0.5,1993,9,1,False
15,HK,0.9800796812749004,0,5,A1,123,488.0,1.0,1993,9,123,False
6,HK,0.0,1,2,A1,1,6.0,0.0,1993,9,0,True
0,HK,0.43478260869565216,2,11,A2,7,25.0,0.7142857142857143,1993,9,5,False
4,HK,0.8648648648648649,21,24,A2,165,626.0,0.8727272727272727,1993,9,144,False
12,HK,0.7619047619047619,9,11,A2,41,167.0,0.7804878048780488,1993,9,32,False
8,HK,0.9837133550488599,2,3,A2,153,654.0,0.9869281045751634,1993,9,151,False
2,HK,1.0,0,0,A2,182,736.0,1.0,1993,9,182,False
11,HK,0.66,28,6,A2,61,261.0,0.5409836065573771,1993,9,33,False
17,HK,0.47058823529411764,1,8,A2,5,23.0,0.8,1993,9,4,False
3,HK,0.8580645161290322,24,20,A2,157,644.0,0.8471337579617835,1993,9,133,False
21,HK,0.14285714285714285,3,9,A2,4,18.0,0.25,1993,9,1,False
16,HK,0.3076923076923077,4,14,A2,8,34.0,0.5,1993,9,4,False
22,HK,0.7083333333333334,4,10,A2,21,85.0,0.8095238095238095,1993,9,17,False
13,HK,0.9776357827476039,7,0,A2,160,662.0,0.95625,1993,9,153,False
18,HK,0.5957446808510638,19,0,A2,33,127.0,0.42424242424242425,1993,9,14,False
14,HK,0.9917355371900827,0,1,A2,60,252.0,1.0,1993,9,60,False
9,HK,0.9819277108433735,1,5,A2,164,635.0,0.9939024390243902,1993,9,163,False
19,HK,0.0,2,5,A2,2,6.0,0.0,1993,9,0,True
15,HK,0.991869918699187,1,1,A2,123,488.0,0.991869918699187,1993,9,122,False
6,HK,0.0,1,1,A2,1,6.0,0.0,1993,9,0,True
0,HK,0.5,2,8,A3,7,25.0,0.7142857142857143,1993,9,5,False
4,HK,0.861271676300578,16,32,A3,165,626.0,0.9030303030303031,1993,9,149,False
12,HK,0.7710843373493976,9,10,A3,41,167.0,0.7804878048780488,1993,9,32,False
8,HK,0.9773462783171522,2,5,A3,153,654.0,0.9869281045751634,1993,9,151,False
2,HK,1.0,0,0,A3,182,736.0,1.0,1993,9,182,False
11,HK,0.7169811320754716,23,7,A3,61,261.0,0.6229508196721312,1993,9,38,False
17,HK,0.5263157894736842,0,9,A3,5,23.0,1.0,1993,9,5,False
3,HK,0.8206896551724138,38,14,A3,157,644.0,0.7579617834394905,1993,9,119,False
21,HK,0.14285714285714285,3,9,A3,4,18.0,0.25,1993,9,1,False
16,HK,0.3333333333333333,4,12,A3,8,34.0,0.5,1993,9,4,False
22,HK,0.7083333333333334,4,10,A3,21,85.0,0.8095238095238095,1993,9,17,False
13,HK,0.9745222929936306,7,1,A3,160,662.0,0.95625,1993,9,153,False
18,HK,0.5957446808510638,19,0,A3,33,127.0,0.42424242424242425,1993,9,14,False
14,HK,0.975609756097561,0,3,A3,60,252.0,1.0,1993,9,60,False
9,HK,0.9819277108433735,1,5,A3,164,635.0,0.9939024390243902,1993,9,163,False
19,HK,0.0,2,5,A3,2,6.0,0.0,1993,9,0,True
15,HK,0.991869918699187,1,1,A3,123,488.0,0.991869918699187,1993,9,122,False
6,HK,0.0,1,1,A3,1,6.0,0.0,1993,9,0,True
0,HK,0.5,2,8,A3s,7,25.0,0.7142857142857143,1993,9,5,False
4,HK,0.8588235294117647,19,29,A3s,165,626.0,0.8848484848484849,1993,9,146,False
12,HK,0.7619047619047619,9,11,A3s,41,167.0,0.7804878048780488,1993,9,32,False
8,HK,0.9773462783171522,2,5,A3s,153,654.0,0.9869281045751634,1993,9,151,False
2,HK,1.0,0,0,A3s,182,736.0,1.0,1993,9,182,False
11,HK,0.6923076923076923,25,7,A3s,61,261.0,0.5901639344262295,1993,9,36,False
17,HK,0.4444444444444444,1,9,A3s,5,23.0,0.8,1993,9,4,False
3,HK,0.8361204013377926,32,17,A3s,157,644.0,0.7961783439490446,1993,9,125,False
21,HK,0.14285714285714285,3,9,A3s,4,18.0,0.25,1993,9,1,False
16,HK,0.32,4,13,A3s,8,34.0,0.5,1993,9,4,False
22,HK,0.7083333333333334,4,10,A3s,21,85.0,0.8095238095238095,1993,9,17,False
13,HK,0.9776357827476039,7,0,A3s,160,662.0,0.95625,1993,9,153,False
18,HK,0.5957446808510638,19,0,A3s,33,127.0,0.42424242424242425,1993,9,14,False
14,HK,0.9836065573770492,0,2,A3s,60,252.0,1.0,1993,9,60,False
9,HK,0.9819277108433735,1,5,A3s,164,635.0,0.9939024390243902,1993,9,163,False
19,HK,0.0,2,5,A3s,2,6.0,0.0,1993,9,0,True
15,HK,0.991869918699187,1,1,A3s,123,488.0,0.991869918699187,1993,9,122,False
6,HK,0.0,1,1,A3s,1,6.0,0.0,1993,9,0,True
0,HK,0.43478260869565216,2,11,A4,7,25.0,0.7142857142857143,1993,9,5,False
4,HK,0.8648648648648649,21,24,A4,165,626.0,0.8727272727272727,1993,9,144,False
12,HK,0.7619047619047619,9,11,A4,41,167.0,0.7804878048780488,1993,9,32,False
8,HK,0.9837133550488599,2,3,A4,153,654.0,0.9869281045751634,1993,9,151,False
2,HK,1.0,0,0,A4,182,736.0,1.0,1993,9,182,False
11,HK,0.66,28,6,A4,61,261.0,0.5409836065573771,1993,9,33,False
17,HK,0.47058823529411764,1,8,A4,5,23.0,0.8,1993,9,4,False
3,HK,0.8580645161290322,24,20,A4,157,644.0,0.8471337579617835,1993,9,133,False
21,HK,0.14285714285714285,3,9,A4,4,18.0,0.25,1993,9,1,False
16,HK,0.3076923076923077,4,14,A4,8,34.0,0.5,1993,9,4,False
22,HK,0.7083333333333334,4,10,A4,21,85.0,0.8095238095238095,1993,9,17,False
13,HK,0.9776357827476039,7,0,A4,160,662.0,0.95625,1993,9,153,False
18,HK,0.5957446808510638,19,0,A4,33,127.0,0.42424242424242425,1993,9,14,False
14,HK,0.9917355371900827,0,1,A4,60,252.0,1.0,1993,9,60,False
9,HK,0.9819277108433735,1,5,A4,164,635.0,0.9939024390243902,1993,9,163,False
19,HK,0.0,2,5,A4,2,6.0,0.0,1993,9,0,True
15,HK,0.991869918699187,1,1,A4,123,488.0,0.991869918699187,1993,9,122,False
6,HK,0.0,1,1,A4,1,6.0,0.0,1993,9,0,True
0,HK,0.43478260869565216,2,11,A5,7,25.0,0.7142857142857143,1993,9,5,False
4,HK,0.8622754491017964,21,25,A5,165,626.0,0.8727272727272727,1993,9,144,False
12,HK,0.7619047619047619,9,11,A5,41,167.0,0.7804878048780488,1993,9,32,False
8,HK,0.9837133550488599,2,3,A5,153,654.0,0.9869281045751634,1993,9,151,False
2,HK,1.0,0,0,A5,182,736.0,1.0,1993,9,182,False
11,HK,0.66,28,6,A5,61,261.0,0.5409836065573771,1993,9,33,False
17,HK,0.47058823529411764,1,8,A5,5,23.0,0.8,1993,9,4,False
3,HK,0.8543689320388349,25,20,A5,157,644.0,0.8407643312101911,1993,9,132,False
21,HK,0.14285714285714285,3,9,A5,4,18.0,0.25,1993,9,1,False
16,HK,0.3076923076923077,4,14,A5,8,34.0,0.5,1993,9,4,False
22,HK,0.7083333333333334,4,10,A5,21,85.0,0.8095238095238095,1993,9,17,False
13,HK,0.9776357827476039,7,0,A5,160,662.0,0.95625,1993,9,153,False
18,HK,0.5957446808510638,19,0,A5,33,127.0,0.42424242424242425,1993,9,14,False
14,HK,0.9917355371900827,0,1,A5,60,252.0,1.0,1993,9,60,False
9,HK,0.9819277108433735,1,5,A5,164,635.0,0.9939024390243902,1993,9,163,False
19,HK,0.0,2,5,A5,2,6.0,0.0,1993,9,0,True
15,HK,0.991869918699187,1,1,A5,123,488.0,0.991869918699187,1993,9,122,False
6,HK,0.0,1,1,A5,1,6.0,0.0,1993,9,0,True
0,HK,0.43478260869565216,2,11,A6,7,25.0,0.7142857142857143,1993,9,5,False
4,HK,0.8648648648648649,21,24,A6,165,626.0,0.8727272727272727,1993,9,144,False
12,HK,0.7619047619047619,9,11,A6,41,167.0,0.7804878048780488,1993,9,32,False
8,HK,0.9837133550488599,2,3,A6,153,654.0,0.9869281045751634,1993,9,151,False
2,HK,1.0,0,0,A6,182,736.0,1.0,1993,9,182,False
11,HK,0.66,28,6,A6,61,261.0,0.5409836065573771,1993,9,33,False
17,HK,0.47058823529411764,1,8,A6,5,23.0,0.8,1993,9,4,False
3,HK,0.8580645161290322,24,20,A6,157,644.0,0.8471337579617835,1993,9,133,False
21,HK,0.14285714285714285,3,9,A6,4,18.0,0.25,1993,9,1,False
16,HK,0.3076923076923077,4,14,A6,8,34.0,0.5,1993,9,4,False
22,HK,0.7083333333333334,4,10,A6,21,85.0,0.8095238095238095,1993,9,17,False
13,HK,0.9776357827476039,7,0,A6,160,662.0,0.95625,1993,9,153,False
18,HK,0.5957446808510638,19,0,A6,33,127.0,0.42424242424242425,1993,9,14,False
14,HK,0.9917355371900827,0,1,A6,60,252.0,1.0,1993,9,60,False
9,HK,0.9819277108433735,1,5,A6,164,635.0,0.9939024390243902,1993,9,163,False
19,HK,0.0,2,5,A6,2,6.0,0.0,1993,9,0,True
15,HK,0.991869918699187,1,1,A6,123,488.0,0.991869918699187,1993,9,122,False
6,HK,0.0,1,1,A6,1,6.0,0.0,1993,9,0,True
0,HK,0.2857142857142857,4,11,A7,7,25.0,0.42857142857142855,1993,9,3,False
4,HK,0.7875,39,29,A7,165,626.0,0.7636363636363637,1993,9,126,False
12,HK,0.7160493827160493,12,11,A7,41,167.0,0.7073170731707317,1993,9,29,False
8,HK,0.9381107491856677,9,10,A7,153,654.0,0.9411764705882353,1993,9,144,False
2,HK,0.9972602739726028,0,1,A7,182,736.0,1.0,1993,9,182,False
11,HK,0.6140350877192983,26,18,A7,61,261.0,0.5737704918032787,1993,9,35,False
17,HK,0.1875,2,24,A7,5,23.0,0.6,1993,9,3,False
3,HK,0.7667731629392971,37,36,A7,157,644.0,0.7643312101910829,1993,9,120,False
21,HK,0.0,4,11,A7,4,18.0,0.0,1993,9,0,True
16,HK,0.24,5,14,A7,8,34.0,0.375,1993,9,3,False
22,HK,0.65,8,6,A7,21,85.0,0.6190476190476191,1993,9,13,False
13,HK,0.9250814332247557,18,5,A7,160,662.0,0.8875,1993,9,142,False
18,HK,0.4,23,7,A7,33,127.0,0.30303030303030304,1993,9,10,False
14,HK,0.9572649572649573,4,1,A7,60,252.0,0.9333333333333333,1993,9,56,False
9,HK,0.9723076923076923,6,3,A7,164,635.0,0.9634146341463414,1993,9,158,False
19,HK,0.0,2,10,A7,2,6.0,0.0,1993,9,0,True
15,HK,0.9959183673469387,1,0,A7,123,488.0,0.991869918699187,1993,9,122,False
6,HK,0.0,1,4,A7,1,6.0,0.0,1993,9,0,True
0,HK,0.43478260869565216,2,11,A8,7,25.0,0.7142857142857143,1993,9,5,False
4,HK,0.8682634730538922,20,24,A8,165,626.0,0.8787878787878788,1993,9,145,False
12,HK,0.7619047619047619,9,11,A8,41,167.0,0.7804878048780488,1993,9,32,False
8,HK,0.9837133550488599,2,3,A8,153,654.0,0.9869281045751634,1993,9,151,False
2,HK,1.0,0,0,A8,182,736.0,1.0,1993,9,182,False
11,HK,0.66,28,6,A8,61,261.0,0.5409836065573771,1993,9,33,False
17,HK,0.47058823529411764,1,8,A8,5,23.0,0.8,1993,9,4,False
3,HK,0.86084142394822,24,19,A8,157,644.0,0.8471337579617835,1993,9,133,False
21,HK,0.14285714285714285,3,9,A8,4,18.0,0.25,1993,9,1,False
16,HK,0.3076923076923077,4,14,A8,8,34.0,0.5,1993,9,4,False
22,HK,0.7083333333333334,4,10,A8,21,85.0,0.8095238095238095,1993,9,17,False
13,HK,0.9776357827476039,7,0,A8,160,662.0,0.95625,1993,9,153,False
18,HK,0.5833333333333334,19,1,A8,33,127.0,0.42424242424242425,1993,9,14,False
14,HK,0.9833333333333333,1,1,A8,60,252.0,0.9833333333333333,1993,9,59,False
9,HK,0.9819277108433735,1,5,A8,164,635.0,0.9939024390243902,1993,9,163,False
19,HK,0.0,2,5,A8,2,6.0,0.0,1993,9,0,True
15,HK,0.991869918699187,1,1,A8,123,488.0,0.991869918699187,1993,9,122,False
6,HK,0.0,1,1,A8,1,6.0,0.0,1993,9,0,True
0,HK,0.43478260869565216,2,11,P,7,25.0,0.7142857142857143,1993,10,5,False
4,HK,0.8562874251497006,22,26,P,165,626.0,0.8666666666666667,1993,10,143,False
12,HK,0.7692307692307693,6,15,P,41,167.0,0.8536585365853658,1993,10,35,False
8,HK,0.967741935483871,3,7,P,153,654.0,0.9803921568627451,1993,10,150,False
2,HK,0.986449864498645,0,5,P,182,736.0,1.0,1993,10,182,False
11,HK,0.631578947368421,31,4,P,61,261.0,0.4918032786885246,1993,10,30,False
17,HK,0.38095238095238093,1,12,P,5,23.0,0.8,1993,10,4,False
3,HK,0.8414239482200647,27,22,P,157,644.0,0.8280254777070064,1993,10,130,False
21,HK,0.0,4,13,P,4,18.0,0.0,1993,10,0,True
16,HK,0.3333333333333333,4,12,P,8,34.0,0.5,1993,10,4,False
22,HK,0.5245901639344263,5,24,P,21,85.0,0.7619047619047619,1993,10,16,False
13,HK,0.9648562300319489,9,2,P,160,662.0,0.94375,1993,10,151,False
18,HK,0.45614035087719296,20,11,P,33,127.0,0.3939393939393939,1993,10,13,False
14,HK,0.95,3,3,P,60,252.0,0.95,1993,10,57,False
9,HK,0.9759036144578314,2,6,P,164,635.0,0.9878048780487805,1993,10,162,False
19,HK,0.0,2,9,P,2,6.0,0.0,1993,10,0,True
15,HK,0.991869918699187,1,1,P,123,488.0,0.991869918699187,1993,10,122,False
6,HK,0.0,1,2,P,1,6.0,0.0,1993,10,0,True
5,HK,0.0,1,2,P,1,3.0,0.0,1993,10,0,True
20,HK,0.33707865168539325,51,8,P,66,288.0,0.22727272727272727,1993,10,15,False
0,HK,0.43478260869565216,2,11,A0,7,25.0,0.7142857142857143,1993,10,5,False
4,HK,0.8528528528528528,23,26,A0,165,626.0,0.8606060606060606,1993,10,142,False
12,HK,0.7555555555555555,7,15,A0,41,167.0,0.8292682926829268,1993,10,34,False
8,HK,0.9646302250803859,3,8,A0,153,654.0,0.9803921568627451,1993,10,150,False
2,HK,0.986449864498645,0,5,A0,182,736.0,1.0,1993,10,182,False
11,HK,0.625,31,5,A0,61,261.0,0.4918032786885246,1993,10,30,False
17,HK,0.38095238095238093,1,12,A0,5,23.0,0.8,1993,10,4,False
3,HK,0.842443729903537,26,23,A0,157,644.0,0.8343949044585988,1993,10,131,False
21,HK,0.0,4,13,A0,4,18.0,0.0,1993,10,0,True
16,HK,0.3333333333333333,4,12,A0,8,34.0,0.5,1993,10,4,False
22,HK,0.5517241379310345,5,21,A0,21,85.0,0.7619047619047619,1993,10,16,False
13,HK,0.967948717948718,9,1,A0,160,662.0,0.94375,1993,10,151,False
18,HK,0.4642857142857143,20,10,A0,33,127.0,0.3939393939393939,1993,10,13,False
14,HK,0.9421487603305785,3,4,A0,60,252.0,0.95,1993,10,57,False
9,HK,0.9759036144578314,2,6,A0,164,635.0,0.9878048780487805,1993,10,162,False
19,HK,0.0,2,9,A0,2,6.0,0.0,1993,10,0,True
15,HK,0.991869918699187,1,1,A0,123,488.0,0.991869918699187,1993,10,122,False
6,HK,0.0,1,3,A0,1,6.0,0.0,1993,10,0,True
5,HK,0.0,1,2,A0,1,3.0,0.0,1993,10,0,True
20,HK,0.35555555555555557,50,8,A0,66,288.0,0.24242424242424243,1993,10,16,False
0,HK,0.17391304347826086,5,14,A1,7,25.0,0.2857142857142857,1993,10,2,False
4,HK,0.8224852071005917,26,34,A1,165,626.0,0.8424242424242424,1993,10,139,False
12,HK,0.7294117647058823,10,13,A1,41,167.0,0.7560975609756098,1993,10,31,False
8,HK,0.9337539432176656,5,16,A1,153,654.0,0.9673202614379085,1993,10,148,False
2,HK,0.986449864498645,0,5,A1,182,736.0,1.0,1993,10,182,False
11,HK,0.5625,34,8,A1,61,261.0,0.4426229508196721,1993,10,27,False
17,HK,0.17647058823529413,2,26,A1,5,23.0,0.6,1993,10,3,False
3,HK,0.7986798679867987,36,25,A1,157,644.0,0.7707006369426752,1993,10,121,False
21,HK,0.0,4,11,A1,4,18.0,0.0,1993,10,0,True
16,HK,0.3333333333333333,3,17,A1,8,34.0,0.625,1993,10,5,False
22,HK,0.6415094339622641,4,15,A1,21,85.0,0.8095238095238095,1993,10,17,False
13,HK,0.9652996845425867,7,4,A1,160,662.0,0.95625,1993,10,153,False
18,HK,0.27906976744186046,27,4,A1,33,127.0,0.18181818181818182,1993,10,6,False
14,HK,0.8571428571428571,9,8,A1,60,252.0,0.85,1993,10,51,False
9,HK,0.9757575757575757,3,5,A1,164,635.0,0.9817073170731707,1993,10,161,False
19,HK,0.0,2,12,A1,2,6.0,0.0,1993,10,0,True
15,HK,0.968503937007874,0,8,A1,123,488.0,1.0,1993,10,123,False
6,HK,0.0,1,6,A1,1,6.0,0.0,1993,10,0,True
5,HK,0.0,1,6,A1,1,3.0,0.0,1993,10,0,True
20,HK,0.13513513513513514,61,3,A1,66,288.0,0.07575757575757576,1993,10,5,False
0,HK,0.43478260869565216,2,11,A2,7,25.0,0.7142857142857143,1993,10,5,False
4,HK,0.8571428571428571,21,27,A2,165,626.0,0.8727272727272727,1993,10,144,False
12,HK,0.7380952380952381,10,12,A2,41,167.0,0.7560975609756098,1993,10,31,False
8,HK,0.967948717948718,2,8,A2,153,654.0,0.9869281045751634,1993,10,151,False
2,HK,0.9918256130790191,0,3,A2,182,736.0,1.0,1993,10,182,False
11,HK,0.6464646464646465,29,6,A2,61,261.0,0.5245901639344263,1993,10,32,False
17,HK,0.38095238095238093,1,12,A2,5,23.0,0.8,1993,10,4,False
3,HK,0.8469055374592834,27,20,A2,157,644.0,0.8280254777070064,1993,10,130,False
21,HK,0.0,4,13,A2,4,18.0,0.0,1993,10,0,True
16,HK,0.2962962962962963,4,15,A2,8,34.0,0.5,1993,10,4,False
22,HK,0.5396825396825397,4,25,A2,21,85.0,0.8095238095238095,1993,10,17,False
13,HK,0.9745222929936306,7,1,A2,160,662.0,0.95625,1993,10,153,False
18,HK,0.48148148148148145,20,8,A2,33,127.0,0.3939393939393939,1993,10,13,False
14,HK,0.95,3,3,A2,60,252.0,0.95,1993,10,57,False
9,HK,0.9819277108433735,1,5,A2,164,635.0,0.9939024390243902,1993,10,163,False
19,HK,0.0,2,10,A2,2,6.0,0.0,1993,10,0,True
15,HK,0.991869918699187,1,1,A2,123,488.0,0.991869918699187,1993,10,122,False
6,HK,0.0,1,2,A2,1,6.0,0.0,1993,10,0,True
5,HK,0.0,1,2,A2,1,3.0,0.0,1993,10,0,True
20,HK,0.36363636363636365,50,6,A2,66,288.0,0.24242424242424243,1993,10,16,False
0,HK,0.5263157894736842,2,7,A3,7,25.0,0.7142857142857143,1993,10,5,False
4,HK,0.8490028490028491,16,37,A3,165,626.0,0.9030303030303031,1993,10,149,False
12,HK,0.7380952380952381,10,12,A3,41,167.0,0.7560975609756098,1993,10,31,False
8,HK,0.9587301587301588,2,11,A3,153,654.0,0.9869281045751634,1993,10,151,False
2,HK,0.994535519125683,0,2,A3,182,736.0,1.0,1993,10,182,False
11,HK,0.7047619047619048,24,7,A3,61,261.0,0.6065573770491803,1993,10,37,False
17,HK,0.34782608695652173,1,14,A3,5,23.0,0.8,1993,10,4,False
3,HK,0.8125,40,14,A3,157,644.0,0.7452229299363057,1993,10,117,False
21,HK,0.0,4,15,A3,4,18.0,0.0,1993,10,0,True
16,HK,0.3076923076923077,4,14,A3,8,34.0,0.5,1993,10,4,False
22,HK,0.5573770491803278,4,23,A3,21,85.0,0.8095238095238095,1993,10,17,False
13,HK,0.9745222929936306,7,1,A3,160,662.0,0.95625,1993,10,153,False
18,HK,0.4528301886792453,21,8,A3,33,127.0,0.36363636363636365,1993,10,12,False
14,HK,0.95,3,3,A3,60,252.0,0.95,1993,10,57,False
9,HK,0.9819277108433735,1,5,A3,164,635.0,0.9939024390243902,1993,10,163,False
19,HK,0.0,2,11,A3,2,6.0,0.0,1993,10,0,True
15,HK,0.9878542510121457,1,2,A3,123,488.0,0.991869918699187,1993,10,122,False
6,HK,0.0,1,2,A3,1,6.0,0.0,1993,10,0,True
5,HK,0.0,1,1,A3,1,3.0,0.0,1993,10,0,True
20,HK,0.3448275862068966,51,6,A3,66,288.0,0.22727272727272727,1993,10,15,False
0,HK,0.5,2,8,A3s,7,25.0,0.7142857142857143,1993,10,5,False
4,HK,0.8563049853372434,19,30,A3s,165,626.0,0.8848484848484849,1993,10,146,False
12,HK,0.7380952380952381,10,12,A3s,41,167.0,0.7560975609756098,1993,10,31,False
8,HK,0.9648562300319489,2,9,A3s,153,654.0,0.9869281045751634,1993,10,151,False
2,HK,0.9918256130790191,0,3,A3s,182,736.0,1.0,1993,10,182,False
11,HK,0.6923076923076923,25,7,A3s,61,261.0,0.5901639344262295,1993,10,36,False
17,HK,0.38095238095238093,1,12,A3s,5,23.0,0.8,1993,10,4,False
3,HK,0.8372093023255814,31,18,A3s,157,644.0,0.802547770700637,1993,10,126,False
21,HK,0.0,4,13,A3s,4,18.0,0.0,1993,10,0,True
16,HK,0.3076923076923077,4,14,A3s,8,34.0,0.5,1993,10,4,False
22,HK,0.5396825396825397,4,25,A3s,21,85.0,0.8095238095238095,1993,10,17,False
13,HK,0.9776357827476039,7,0,A3s,160,662.0,0.95625,1993,10,153,False
18,HK,0.48148148148148145,20,8,A3s,33,127.0,0.3939393939393939,1993,10,13,False
14,HK,0.95,3,3,A3s,60,252.0,0.95,1993,10,57,False
9,HK,0.9819277108433735,1,5,A3s,164,635.0,0.9939024390243902,1993,10,163,False
19,HK,0.0,2,10,A3s,2,6.0,0.0,1993,10,0,True
15,HK,0.9878542510121457,1,2,A3s,123,488.0,0.991869918699187,1993,10,122,False
6,HK,0.0,1,2,A3s,1,6.0,0.0,1993,10,0,True
5,HK,0.0,1,2,A3s,1,3.0,0.0,1993,10,0,True
20,HK,0.3448275862068966,51,6,A3s,66,288.0,0.22727272727272727,1993,10,15,False
0,HK,0.43478260869565216,2,11,A4,7,25.0,0.7142857142857143,1993,10,5,False
4,HK,0.8571428571428571,21,27,A4,165,626.0,0.8727272727272727,1993,10,144,False
12,HK,0.7380952380952381,10,12,A4,41,167.0,0.7560975609756098,1993,10,31,False
8,HK,0.967948717948718,2,8,A4,153,654.0,0.9869281045751634,1993,10,151,False
2,HK,0.9918256130790191,0,3,A4,182,736.0,1.0,1993,10,182,False
11,HK,0.6464646464646465,29,6,A4,61,261.0,0.5245901639344263,1993,10,32,False
17,HK,0.38095238095238093,1,12,A4,5,23.0,0.8,1993,10,4,False
3,HK,0.8469055374592834,27,20,A4,157,644.0,0.8280254777070064,1993,10,130,False
21,HK,0.0,4,13,A4,4,18.0,0.0,1993,10,0,True
16,HK,0.2962962962962963,4,15,A4,8,34.0,0.5,1993,10,4,False
22,HK,0.5396825396825397,4,25,A4,21,85.0,0.8095238095238095,1993,10,17,False
13,HK,0.9745222929936306,7,1,A4,160,662.0,0.95625,1993,10,153,False
18,HK,0.48148148148148145,20,8,A4,33,127.0,0.3939393939393939,1993,10,13,False
14,HK,0.95,3,3,A4,60,252.0,0.95,1993,10,57,False
9,HK,0.9819277108433735,1,5,A4,164,635.0,0.9939024390243902,1993,10,163,False
19,HK,0.0,2,10,A4,2,6.0,0.0,1993,10,0,True
15,HK,0.991869918699187,1,1,A4,123,488.0,0.991869918699187,1993,10,122,False
6,HK,0.0,1,2,A4,1,6.0,0.0,1993,10,0,True
5,HK,0.0,1,2,A4,1,3.0,0.0,1993,10,0,True
20,HK,0.36363636363636365,50,6,A4,66,288.0,0.24242424242424243,1993,10,16,False
0,HK,0.43478260869565216,2,11,A5,7,25.0,0.7142857142857143,1993,10,5,False
4,HK,0.8571428571428571,21,27,A5,165,626.0,0.8727272727272727,1993,10,144,False
12,HK,0.7380952380952381,10,12,A5,41,167.0,0.7560975609756098,1993,10,31,False
8,HK,0.967948717948718,2,8,A5,153,654.0,0.9869281045751634,1993,10,151,False
2,HK,0.9918256130790191,0,3,A5,182,736.0,1.0,1993,10,182,False
11,HK,0.6464646464646465,29,6,A5,61,261.0,0.5245901639344263,1993,10,32,False
17,HK,0.38095238095238093,1,12,A5,5,23.0,0.8,1993,10,4,False
3,HK,0.8469055374592834,27,20,A5,157,644.0,0.8280254777070064,1993,10,130,False
21,HK,0.0,4,13,A5,4,18.0,0.0,1993,10,0,True
16,HK,0.2962962962962963,4,15,A5,8,34.0,0.5,1993,10,4,False
22,HK,0.5396825396825397,4,25,A5,21,85.0,0.8095238095238095,1993,10,17,False
13,HK,0.9745222929936306,7,1,A5,160,662.0,0.95625,1993,10,153,False
18,HK,0.48148148148148145,20,8,A5,33,127.0,0.3939393939393939,1993,10,13,False
14,HK,0.9411764705882353,4,3,A5,60,252.0,0.9333333333333333,1993,10,56,False
9,HK,0.9819277108433735,1,5,A5,164,635.0,0.9939024390243902,1993,10,163,False
19,HK,0.0,2,11,A5,2,6.0,0.0,1993,10,0,True
15,HK,0.991869918699187,1,1,A5,123,488.0,0.991869918699187,1993,10,122,False
6,HK,0.0,1,2,A5,1,6.0,0.0,1993,10,0,True
5,HK,0.0,1,3,A5,1,3.0,0.0,1993,10,0,True
20,HK,0.3448275862068966,51,6,A5,66,288.0,0.22727272727272727,1993,10,15,False
0,HK,0.43478260869565216,2,11,A6,7,25.0,0.7142857142857143,1993,10,5,False
4,HK,0.8571428571428571,21,27,A6,165,626.0,0.8727272727272727,1993,10,144,False
12,HK,0.7380952380952381,10,12,A6,41,167.0,0.7560975609756098,1993,10,31,False
8,HK,0.967948717948718,2,8,A6,153,654.0,0.9869281045751634,1993,10,151,False
2,HK,0.9918256130790191,0,3,A6,182,736.0,1.0,1993,10,182,False
11,HK,0.6464646464646465,29,6,A6,61,261.0,0.5245901639344263,1993,10,32,False
17,HK,0.38095238095238093,1,12,A6,5,23.0,0.8,1993,10,4,False
3,HK,0.8469055374592834,27,20,A6,157,644.0,0.8280254777070064,1993,10,130,False
21,HK,0.0,4,13,A6,4,18.0,0.0,1993,10,0,True
16,HK,0.2962962962962963,4,15,A6,8,34.0,0.5,1993,10,4,False
22,HK,0.5396825396825397,4,25,A6,21,85.0,0.8095238095238095,1993,10,17,False
