dataset,comparison,seed,task,metric,difference_pp,new_zero_recall_classes
ISIC,CT-ConCM-CB minus CT-J-CB,1993,4,tail,-53.205128205128204,"[0, 3, 4, 5]"
ISIC,CT-ConCM-CB minus CT-J-CB,1994,4,tail,-14.262820512820525,"[3, 7]"
ISIC,CT-ConCM-CB minus CT-J-CB,1995,4,tail,-32.371794871794876,"[0, 1, 3, 4, 5, 6]"
ISIC,CT-ConCM-CB minus CT-J-CB,1993,4,old,-42.33850151533078,"[0, 3, 4, 5]"
ISIC,CT-ConCM-CB minus CT-J-CB,1994,4,old,-20.662025662025663,"[3, 7]"
ISIC,CT-ConCM-CB minus CT-J-CB,1995,4,old,-35.397011799450816,"[0, 1, 3, 4, 5, 6]"
ISIC,CT-ConCM-CB minus CT-J-CB,1993,4,current,6.78613396004701,"[0, 3, 4, 5]"
ISIC,CT-ConCM-CB minus CT-J-CB,1994,4,current,-10.36789297658865,"[3, 7]"
ISIC,CT-ConCM-CB minus CT-J-CB,1995,4,current,-15.398550724637687,"[0, 1, 3, 4, 5, 6]"
ISIC,CT-ConCM-CB minus CT-J-CB,1993,4,HM,-52.883566366341604,"[0, 3, 4, 5]"
ISIC,CT-ConCM-CB minus CT-J-CB,1994,4,HM,-32.270441419130655,"[3, 7]"
ISIC,CT-ConCM-CB minus CT-J-CB,1995,4,HM,-48.497537088430235,"[0, 1, 3, 4, 5, 6]"
ISIC,CT-J-CB minus CT-J-Stale,1993,1,BA,0.0,[]
ISIC,CT-J-CB minus CT-J-Stale,1994,1,BA,0.0,[]
ISIC,CT-J-CB minus CT-J-Stale,1995,1,BA,0.0,[]
ISIC,CT-J-CB minus CT-J-Stale,1993,1,current,0.0,[]
ISIC,CT-J-CB minus CT-J-Stale,1994,1,current,0.0,[]
ISIC,CT-J-CB minus CT-J-Stale,1995,1,current,0.0,[]
ISIC,CT-J-CB minus CT-J-Stale,1993,2,BA,10.605136733185518,[]
ISIC,CT-J-CB minus CT-J-Stale,1994,2,BA,19.35481212920238,[]
ISIC,CT-J-CB minus CT-J-Stale,1995,2,BA,16.977886977886968,[]
ISIC,CT-J-CB minus CT-J-Stale,1993,2,tail,-8.333333333333336,[]
ISIC,CT-J-CB minus CT-J-Stale,1994,2,tail,37.5,[]
ISIC,CT-J-CB minus CT-J-Stale,1995,2,tail,0.0,[]
ISIC,CT-J-CB minus CT-J-Stale,1993,2,old,30.376940133037685,[]
ISIC,CT-J-CB minus CT-J-Stale,1994,2,old,42.5,[]
ISIC,CT-J-CB minus CT-J-Stale,1995,2,old,37.36486486486486,[]
ISIC,CT-J-CB minus CT-J-Stale,1993,2,current,-9.166666666666671,[]
ISIC,CT-J-CB minus CT-J-Stale,1994,2,current,-3.7903757415952413,[]
ISIC,CT-J-CB minus CT-J-Stale,1995,2,current,-3.4090909090909207,[]
ISIC,CT-J-CB minus CT-J-Stale,1993,2,HM,17.446871108493063,[]
ISIC,CT-J-CB minus CT-J-Stale,1994,2,HM,30.20857763989142,[]
ISIC,CT-J-CB minus CT-J-Stale,1995,2,HM,45.71556084688647,[]
ISIC,CT-J-CB minus CT-J-Stale,1993,3,BA,16.43986900084461,[]
ISIC,CT-J-CB minus CT-J-Stale,1994,3,BA,26.09634579146774,[]
ISIC,CT-J-CB minus CT-J-Stale,1995,3,BA,10.040091473018315,[]
ISIC,CT-J-CB minus CT-J-Stale,1993,3,tail,8.493589743589752,[]
ISIC,CT-J-CB minus CT-J-Stale,1994,3,tail,45.83333333333333,[]
ISIC,CT-J-CB minus CT-J-Stale,1995,3,tail,7.692307692307708,[]
ISIC,CT-J-CB minus CT-J-Stale,1993,3,old,30.351071692535108,[]
ISIC,CT-J-CB minus CT-J-Stale,1994,3,old,41.06405185673478,[]
ISIC,CT-J-CB minus CT-J-Stale,1995,3,old,18.306676431676436,[]
ISIC,CT-J-CB minus CT-J-Stale,1993,3,current,-11.382536382536372,[]
ISIC,CT-J-CB minus CT-J-Stale,1994,3,current,-3.839066339066335,[]
ISIC,CT-J-CB minus CT-J-Stale,1995,3,current,-6.493078444297957,[]
ISIC,CT-J-CB minus CT-J-Stale,1993,3,HM,24.796980085515166,[]
ISIC,CT-J-CB minus CT-J-Stale,1994,3,HM,54.19431026443869,[]
ISIC,CT-J-CB minus CT-J-Stale,1995,3,HM,9.998426586601049,[]
ISIC,CT-J-CB minus CT-J-Stale,1993,4,BA,21.32007276791211,[]
ISIC,CT-J-CB minus CT-J-Stale,1994,4,BA,15.347630238934588,[]
ISIC,CT-J-CB minus CT-J-Stale,1995,4,BA,24.04113956307752,[]
ISIC,CT-J-CB minus CT-J-Stale,1993,4,tail,19.87179487179487,[]
ISIC,CT-J-CB minus CT-J-Stale,1994,4,tail,10.416666666666671,[]
ISIC,CT-J-CB minus CT-J-Stale,1995,4,tail,28.685897435897438,[]
ISIC,CT-J-CB minus CT-J-Stale,1993,4,old,31.227390404219676,[]
ISIC,CT-J-CB minus CT-J-Stale,1994,4,old,20.825825825825827,[]
ISIC,CT-J-CB minus CT-J-Stale,1995,4,old,33.473934876373896,[]
ISIC,CT-J-CB minus CT-J-Stale,1993,4,current,-8.40188014101058,[]
ISIC,CT-J-CB minus CT-J-Stale,1994,4,current,-1.0869565217391255,[]
ISIC,CT-J-CB minus CT-J-Stale,1995,4,current,-4.257246376811594,[]
ISIC,CT-J-CB minus CT-J-Stale,1993,4,HM,34.145363099568925,[]
ISIC,CT-J-CB minus CT-J-Stale,1994,4,HM,32.57295419352511,[]
ISIC,CT-J-CB minus CT-J-Stale,1995,4,HM,44.740311654904225,[]
ISIC,CT-J-CB minus PT-CB,1993,1,BA,2.2727272727272805,[]
ISIC,CT-J-CB minus PT-CB,1994,1,BA,-2.0833333333333286,[]
ISIC,CT-J-CB minus PT-CB,1995,1,BA,2.804054054054049,[]
ISIC,CT-J-CB minus PT-CB,1993,1,current,2.2727272727272805,[]
ISIC,CT-J-CB minus PT-CB,1994,1,current,-2.0833333333333286,[]
ISIC,CT-J-CB minus PT-CB,1995,1,current,2.804054054054049,[]
ISIC,CT-J-CB minus PT-CB,1993,2,BA,1.4477087952697758,[]
ISIC,CT-J-CB minus PT-CB,1994,2,BA,-0.7472258844209989,[]
ISIC,CT-J-CB minus PT-CB,1995,2,BA,-10.273341523341543,[]
ISIC,CT-J-CB minus PT-CB,1993,2,tail,4.166666666666664,[]
ISIC,CT-J-CB minus PT-CB,1994,2,tail,4.166666666666671,[]
ISIC,CT-J-CB minus PT-CB,1995,2,tail,0.0,[]
ISIC,CT-J-CB minus PT-CB,1993,2,old,-15.437915742793791,[]
ISIC,CT-J-CB minus PT-CB,1994,2,old,-5.416666666666657,[]
ISIC,CT-J-CB minus PT-CB,1995,2,old,-27.364864864864856,[]
ISIC,CT-J-CB minus PT-CB,1993,2,current,18.33333333333333,[]
ISIC,CT-J-CB minus PT-CB,1994,2,current,3.9222148978246594,[]
ISIC,CT-J-CB minus PT-CB,1995,2,current,6.818181818181813,[]
ISIC,CT-J-CB minus PT-CB,1993,2,HM,5.514174803624925,[]
ISIC,CT-J-CB minus PT-CB,1994,2,HM,0.03897111413935761,[]
ISIC,CT-J-CB minus PT-CB,1995,2,HM,-17.91140580089037,[]
ISIC,CT-J-CB minus PT-CB,1993,3,BA,0.6924391985367606,[]
ISIC,CT-J-CB minus PT-CB,1994,3,BA,-1.6133483816410674,[]
ISIC,CT-J-CB minus PT-CB,1995,3,BA,-4.23093057239398,[]
ISIC,CT-J-CB minus PT-CB,1993,3,tail,0.160256410256423,[]
ISIC,CT-J-CB minus PT-CB,1994,3,tail,-4.166666666666671,[]
ISIC,CT-J-CB minus PT-CB,1995,3,tail,3.846153846153854,[]
ISIC,CT-J-CB minus PT-CB,1993,3,old,-4.756559497413157,[]
ISIC,CT-J-CB minus PT-CB,1994,3,old,-11.342012744451772,[]
ISIC,CT-J-CB minus PT-CB,1995,3,old,-9.658854658854665,[]
ISIC,CT-J-CB minus PT-CB,1993,3,current,11.590436590436596,[]
ISIC,CT-J-CB minus PT-CB,1994,3,current,17.84398034398035,[]
ISIC,CT-J-CB minus PT-CB,1995,3,current,6.624917600527361,[]
ISIC,CT-J-CB minus PT-CB,1993,3,HM,1.7780128531232577,[]
ISIC,CT-J-CB minus PT-CB,1994,3,HM,-2.532617918884206,[]
ISIC,CT-J-CB minus PT-CB,1995,3,HM,-1.0475436102757243,[]
ISIC,CT-J-CB minus PT-CB,1993,4,BA,-1.385123047039805,[]
ISIC,CT-J-CB minus PT-CB,1994,4,BA,-16.20212815699295,"[4, 5]"
ISIC,CT-J-CB minus PT-CB,1995,4,BA,-9.70131633804752,[]
ISIC,CT-J-CB minus PT-CB,1993,4,tail,-10.096153846153854,[]
ISIC,CT-J-CB minus PT-CB,1994,4,tail,-20.352564102564102,"[4, 5]"
ISIC,CT-J-CB minus PT-CB,1995,4,tail,-5.448717948717956,[]
ISIC,CT-J-CB minus PT-CB,1993,4,old,-13.2353932049054,[]
ISIC,CT-J-CB minus PT-CB,1994,4,old,-28.737731634073096,"[4, 5]"
ISIC,CT-J-CB minus PT-CB,1995,4,old,-23.019629513531967,[]
ISIC,CT-J-CB minus PT-CB,1993,4,current,34.165687426556985,[]
ISIC,CT-J-CB minus PT-CB,1994,4,current,21.404682274247506,"[4, 5]"
ISIC,CT-J-CB minus PT-CB,1995,4,current,30.253623188405797,[]
ISIC,CT-J-CB minus PT-CB,1993,4,HM,5.714741908309776,[]
ISIC,CT-J-CB minus PT-CB,1994,4,HM,-22.377789433549125,"[4, 5]"
ISIC,CT-J-CB minus PT-CB,1995,4,HM,-3.4319570802516495,[]
ISIC,CT-Risk minus PT-CB,1993,1,BA,2.2727272727272805,[]
ISIC,CT-Risk minus PT-CB,1994,1,BA,-2.0833333333333286,[]
ISIC,CT-Risk minus PT-CB,1995,1,BA,2.804054054054049,[]
ISIC,CT-Risk minus PT-CB,1993,1,current,2.2727272727272805,[]
ISIC,CT-Risk minus PT-CB,1994,1,current,-2.0833333333333286,[]
ISIC,CT-Risk minus PT-CB,1995,1,current,2.804054054054049,[]
ISIC,CT-Risk minus PT-CB,1993,2,BA,1.4477087952697758,[]
ISIC,CT-Risk minus PT-CB,1994,2,BA,-0.7472258844209989,[]
ISIC,CT-Risk minus PT-CB,1995,2,BA,-10.273341523341543,[]
ISIC,CT-Risk minus PT-CB,1993,2,tail,4.166666666666664,[]
ISIC,CT-Risk minus PT-CB,1994,2,tail,4.166666666666671,[]
ISIC,CT-Risk minus PT-CB,1995,2,tail,0.0,[]
ISIC,CT-Risk minus PT-CB,1993,2,old,-15.437915742793791,[]
ISIC,CT-Risk minus PT-CB,1994,2,old,-5.416666666666657,[]
ISIC,CT-Risk minus PT-CB,1995,2,old,-27.364864864864856,[]
ISIC,CT-Risk minus PT-CB,1993,2,current,18.33333333333333,[]
ISIC,CT-Risk minus PT-CB,1994,2,current,3.9222148978246594,[]
ISIC,CT-Risk minus PT-CB,1995,2,current,6.818181818181813,[]
ISIC,CT-Risk minus PT-CB,1993,2,HM,5.514174803624925,[]
ISIC,CT-Risk minus PT-CB,1994,2,HM,0.03897111413935761,[]
ISIC,CT-Risk minus PT-CB,1995,2,HM,-17.91140580089037,[]
ISIC,CT-Risk minus PT-CB,1993,3,BA,0.31365131974888527,[]
ISIC,CT-Risk minus PT-CB,1994,3,BA,-1.2304654987581856,[]
ISIC,CT-Risk minus PT-CB,1995,3,BA,-4.23093057239398,[]
ISIC,CT-Risk minus PT-CB,1993,3,tail,0.160256410256423,[]
ISIC,CT-Risk minus PT-CB,1994,3,tail,-4.166666666666671,[]
ISIC,CT-Risk minus PT-CB,1995,3,tail,3.846153846153854,[]
ISIC,CT-Risk minus PT-CB,1993,3,old,-5.32474131559497,[]
ISIC,CT-Risk minus PT-CB,1994,3,old,-10.767688420127449,[]
ISIC,CT-Risk minus PT-CB,1995,3,old,-9.658854658854665,[]
ISIC,CT-Risk minus PT-CB,1993,3,current,11.590436590436596,[]
ISIC,CT-Risk minus PT-CB,1994,3,current,17.84398034398035,[]
ISIC,CT-Risk minus PT-CB,1995,3,current,6.624917600527361,[]
ISIC,CT-Risk minus PT-CB,1993,3,HM,1.394310294153982,[]
ISIC,CT-Risk minus PT-CB,1994,3,HM,-2.0348235727713515,[]
ISIC,CT-Risk minus PT-CB,1995,3,HM,-1.0475436102757243,[]
ISIC,CT-Risk minus PT-CB,1993,4,BA,-1.3443621774745935,[]
ISIC,CT-Risk minus PT-CB,1994,4,BA,-15.577128156992949,"[4, 5]"
ISIC,CT-Risk minus PT-CB,1995,4,BA,-9.635217630644462,[]
ISIC,CT-Risk minus PT-CB,1993,4,tail,-10.096153846153854,[]
ISIC,CT-Risk minus PT-CB,1994,4,tail,-20.352564102564102,"[4, 5]"
ISIC,CT-Risk minus PT-CB,1995,4,tail,-5.448717948717956,[]
ISIC,CT-Risk minus PT-CB,1993,4,old,-12.818726538238735,[]
ISIC,CT-Risk minus PT-CB,1994,4,old,-27.904398300739764,"[4, 5]"
ISIC,CT-Risk minus PT-CB,1995,4,old,-22.569179063081513,[]
ISIC,CT-Risk minus PT-CB,1993,4,current,33.078730904817846,[]
ISIC,CT-Risk minus PT-CB,1994,4,current,21.404682274247506,"[4, 5]"
ISIC,CT-Risk minus PT-CB,1995,4,current,29.16666666666667,[]
ISIC,CT-Risk minus PT-CB,1993,4,HM,5.779912900047748,[]
ISIC,CT-Risk minus PT-CB,1994,4,HM,-21.324734736576687,"[4, 5]"
ISIC,CT-Risk minus PT-CB,1995,4,HM,-3.2323874903345384,[]
ISIC,CT-ConCM minus PT-CB,1993,1,BA,-12.361419068736126,[]
ISIC,CT-ConCM minus PT-CB,1994,1,BA,-15.416666666666657,[]
ISIC,CT-ConCM minus PT-CB,1995,1,BA,9.256756756756758,[]
ISIC,CT-ConCM minus PT-CB,1993,1,current,-12.361419068736126,[]
ISIC,CT-ConCM minus PT-CB,1994,1,current,-15.416666666666657,[]
ISIC,CT-ConCM minus PT-CB,1995,1,current,9.256756756756758,[]
ISIC,CT-ConCM minus PT-CB,1993,2,BA,-42.86446784922394,"[0, 4, 7]"
ISIC,CT-ConCM minus PT-CB,1994,2,BA,-28.383734344100194,[]
ISIC,CT-ConCM minus PT-CB,1995,2,BA,-55.816717066717075,"[1, 3, 6]"
ISIC,CT-ConCM minus PT-CB,1993,2,tail,-50.0,"[0, 4, 7]"
ISIC,CT-ConCM minus PT-CB,1994,2,tail,-50.0,[]
ISIC,CT-ConCM minus PT-CB,1995,2,tail,-96.15384615384616,"[1, 3, 6]"
ISIC,CT-ConCM minus PT-CB,1993,2,old,-84.47893569844788,"[0, 4, 7]"
ISIC,CT-ConCM minus PT-CB,1994,2,old,-61.24999999999999,[]
ISIC,CT-ConCM minus PT-CB,1995,2,old,-73.78378378378378,"[1, 3, 6]"
ISIC,CT-ConCM minus PT-CB,1993,2,current,-1.25,"[0, 4, 7]"
ISIC,CT-ConCM minus PT-CB,1994,2,current,4.482531311799605,[]
ISIC,CT-ConCM minus PT-CB,1995,2,current,-37.84965034965035,"[1, 3, 6]"
ISIC,CT-ConCM minus PT-CB,1993,2,HM,-63.79694104674195,"[0, 4, 7]"
ISIC,CT-ConCM minus PT-CB,1994,2,HM,-49.18533798605078,[]
ISIC,CT-ConCM minus PT-CB,1995,2,HM,-80.20468836328237,"[1, 3, 6]"
ISIC,CT-ConCM minus PT-CB,1993,3,BA,-40.21368417709881,"[0, 4]"
ISIC,CT-ConCM minus PT-CB,1994,3,BA,-27.545894009308643,"[3, 4, 5, 7]"
ISIC,CT-ConCM minus PT-CB,1995,3,BA,-42.58780249633908,"[1, 3, 6]"
ISIC,CT-ConCM minus PT-CB,1993,3,tail,-50.801282051282044,"[0, 4]"
ISIC,CT-ConCM minus PT-CB,1994,3,tail,-50.0,"[3, 4, 5, 7]"
ISIC,CT-ConCM minus PT-CB,1995,3,tail,-92.3076923076923,"[1, 3, 6]"
ISIC,CT-ConCM minus PT-CB,1993,3,old,-48.23632668144863,"[0, 4]"
ISIC,CT-ConCM minus PT-CB,1994,3,old,-52.40606460118655,"[3, 4, 5, 7]"
ISIC,CT-ConCM minus PT-CB,1995,3,old,-53.8124881874882,"[1, 3, 6]"
ISIC,CT-ConCM minus PT-CB,1993,3,current,-24.168399168399162,"[0, 4]"
ISIC,CT-ConCM minus PT-CB,1994,3,current,22.17444717444718,"[3, 4, 5, 7]"
ISIC,CT-ConCM minus PT-CB,1995,3,current,-20.138431114040863,"[1, 3, 6]"
ISIC,CT-ConCM minus PT-CB,1993,3,HM,-43.60845323817046,"[0, 4]"
ISIC,CT-ConCM minus PT-CB,1994,3,HM,-56.7269281833229,"[3, 4, 5, 7]"
ISIC,CT-ConCM minus PT-CB,1995,3,HM,-41.85476800383617,"[1, 3, 6]"
ISIC,CT-ConCM minus PT-CB,1993,4,BA,-33.207310596957996,"[0, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus PT-CB,1994,4,BA,-42.997263593432734,"[0, 1, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus PT-CB,1995,4,BA,-42.997263593432734,"[0, 1, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus PT-CB,1993,4,tail,-71.15384615384616,"[0, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus PT-CB,1994,4,tail,-71.15384615384616,"[0, 1, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus PT-CB,1995,4,tail,-71.15384615384616,"[0, 1, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus PT-CB,1993,4,old,-58.19141608775755,"[0, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus PT-CB,1994,4,old,-51.365359261700725,"[0, 1, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus PT-CB,1995,4,old,-58.41664131298278,"[0, 1, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus PT-CB,1993,4,current,41.745005875440654,"[0, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus PT-CB,1994,4,current,-17.892976588628756,"[0, 1, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus PT-CB,1995,4,current,3.2608695652173907,"[0, 1, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus PT-CB,1993,4,HM,-52.25326034133321,"[0, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus PT-CB,1994,4,HM,-58.483914083755316,"[0, 1, 3, 4, 5, 6, 7]"
ISIC,CT-ConCM minus PT-CB,1995,4,HM,-51.929494168681885,"[0, 1, 3, 4, 5, 6, 7]"
